% Model,COMSOL_Three_Pipes_Phase_2.mph
% Version,COMSOL 6.3.0.420
% Date,"Feb 22 2026, 17:03"
% Table,c_CNN_Outlet_Phase_2 - Surface Average 2
% Time (s),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3),c_CNN_Outlet_Phase_2 (mol/m^3)
35.5,0.22571130462005082,0.2014820440839423,0.17555688223788982
35.6,0.22572913995042654,0.20148459485778275,0.17556860645401243
35.7,0.22574404735482567,0.20148779872274067,0.17558257893482695
35.800000000000004,0.22575416831852424,0.20149182716834468,0.17559707910501934
35.9,0.2257576443267994,0.20149685168412257,0.17561038638927523
36,0.22575261686492826,0.2015030437596041,0.1756207802122807
36.1,0.22574635889263966,0.20150943245847733,0.17562925506199356
36.2,0.22574560034278104,0.2015158046328127,0.17563859334350623
36.300000000000004,0.22574766816030759,0.20152346845471164,0.17564975635720598
36.4,0.22574988929017373,0.20153373209627404,0.17566370540347942
36.5,0.2257495906773343,0.20154790372960132,0.17568140178271419
36.6,0.22574920589269307,0.20156521855703477,0.17570233688886563
36.7,0.2257537070304397,0.20158449256247485,0.17572535766054412
36.800000000000004,0.22576422882045954,0.20160640509035904,0.17575045871511927
36.9,0.22578190599263817,0.20163163548512708,0.17577763466996085
37,0.22580787327686092,0.2016608630912168,0.1758068801424394
37.1,0.22584198720390303,0.2016945169685895,0.17584442099656453
37.2,0.22588218366468804,0.20173265707912272,0.1758945378141207
37.300000000000004,0.22592671642932363,0.20177540912012804,0.17595430728913763
37.4,0.22597383926791767,0.20182289878891746,0.1760208061156446
37.5,0.226021805950578,0.20187525178280283,0.1760911109876715
37.6,0.22607516524146476,0.20193386536633962,0.17616364324294034
37.7,0.22613895296019484,0.20200103176760495,0.1762413515572356
37.800000000000004,0.226212153460059,0.20207821912919116,0.1763281036316805
37.9,0.2262937510943489,0.20216689559369125,0.17642776716739855
38,0.22638273021635544,0.20226852930369796,0.17654420986551278
38.1,0.22648085587979166,0.20238344153708804,0.17667725903594292
38.2,0.2265931286634675,0.20251218335325988,0.17682452987471212
38.300000000000004,0.2267233862083196,0.20265656756708578,0.17698657191209835
38.400000000000006,0.22687546615528403,0.20281840699343925,0.1771639346783802
38.5,0.22705320614529675,0.20299951444719377,0.17735716770383608
38.6,0.22725368788773254,0.20320219316130106,0.17757112413185586
38.7,0.22747178515322866,0.20342960138356384,0.1778114575769794
38.800000000000004,0.22770802367461346,0.20368483445113159,0.17807991827620837
38.900000000000006,0.22796292918471622,0.20397098770115224,0.17837825646654498
39,0.22823702741636603,0.20429115647077487,0.17870822238499123
39.1,0.22855150744531863,0.20464699061864372,0.17907429350737372
39.2,0.2289237641813335,0.20503946708963444,0.179482061873866
39.300000000000004,0.2293486321082427,0.20547067185024318,0.17993494956799191
39.400000000000006,0.22982094570987852,0.20594269086696643,0.18043637867327525
39.5,0.2303355394700733,0.2064576101063,0.18098977127324012
39.6,0.23090886420858647,0.2070275211073157,0.1815909388296755
39.7,0.2315583516629959,0.2076638131198381,0.1822397709509941
39.800000000000004,0.23228030769386285,0.20836751867649347,0.1829458069406556
39.900000000000006,0.23307103816174912,0.2091396703099076,0.18371858610211905
40,0.23392684892721682,0.20998130055270645,0.18456764773884407
40.1,0.23485551940995772,0.21089966660719497,0.1854921864422627
40.2,0.23587306273360437,0.2119046990833974,0.18648953927416725
40.300000000000004,0.23698813531462787,0.2130014406255198,0.1875664592435566
40.400000000000006,0.2382093935694994,0.21419493387776778,0.18872969935942957
40.5,0.23954549391468988,0.21549022148434713,0.18998601263078566
40.6,0.24099875444795224,0.21688448748504494,0.19134099334791563
40.7,0.24257231892708486,0.21837958199596702,0.19280029125717302
40.800000000000004,0.2442760822586275,0.21998754677579774,0.1943707425516512
40.900000000000006,0.24611993934912058,0.2217204235832213,0.19605918342444387
41,0.24811378510510476,0.22359025417692144,0.1978724500686442
41.1,0.25026584663771073,0.22560803013610994,0.19981976969474888
41.2,0.25258001015497117,0.22778016919741512,0.20190567648075539
41.300000000000004,0.2550596592087781,0.23011185235564696,0.20412996707100728
41.400000000000006,0.25770817735102364,0.23260826060561499,0.206492438109848
41.5,0.26052894813359995,0.2352745749421292,0.20899288624162057
41.6,0.2635321617473924,0.23811165786641372,0.21164653963100535
41.7,0.26673212323939555,0.2411225240413042,0.2144711780921053
41.800000000000004,0.2701383884456683,0.24431558270402745,0.21747042574340145
41.900000000000006,0.2737605132022678,0.2476992430918106,0.22064790670337517
42,0.27760805334525157,0.2512819144418811,0.22400724509050607
42.1,0.28167122053693,0.25505932827147704,0.22754619351546193
42.2,0.28593916085678805,0.25902773227855974,0.23126525967501357
42.300000000000004,0.29041983176665037,0.2631963099714446,0.235172200316798
42.400000000000006,0.2951211907283392,0.2675742448584455,0.23927477218845306
42.5,0.3000511952036783,0.27217072044787743,0.24358073203761632
42.6,0.30521444333591013,0.2769874039498091,0.24808954943907746
42.7,0.31060499590304924,0.28202007051843625,0.2527958426109361
42.800000000000004,0.31621500431907623,0.28726906557826826,0.25770009126579363
42.900000000000006,0.3220366199979717,0.2927347345538131,0.26280277511625316
43,0.32806199435371625,0.2984174228695787,0.2681043738749165
43.1,0.3342996739308769,0.30431056549325014,0.2736042990252346
43.2,0.34075208839903776,0.31040488361067914,0.27930155652235594
43.300000000000004,0.3474022138597031,0.3166966519736248,0.28519601778643067
43.400000000000006,0.3542330264143778,0.3231821453338445,0.29128755423760805
43.5,0.3612275021645676,0.32985763844309807,0.297576037296038
43.6,0.36837313351164286,0.3367160957177397,0.3040604914477191
43.7,0.3756635379918012,0.3437433602521905,0.31072963499970513
43.800000000000004,0.383090879408789,0.35092502481531,0.3175678801037295
43.900000000000006,0.3906473215663519,0.35824668217595823,0.32455963891152334
44,0.39832502826823685,0.3656939251029953,0.3316893235748193
44.1,0.40610280843931496,0.3732678673802565,0.33896255061007813
44.2,0.41395266193296304,0.38096581416022346,0.3463838520783128
44.300000000000004,0.42185653894568503,0.38876764526472163,0.3539360134480895
44.400000000000006,0.42979638967398637,0.396653240515579,0.36160182018797266
44.5,0.43775416431437186,0.40460247973462143,0.3693640577665275
44.6,0.4457138195867945,0.4126096346740386,0.3772246477311234
44.7,0.4536604120869946,0.42066340708785427,0.3851789953380311
44.800000000000004,0.4615775418251579,0.4287353218006441,0.39320011161916707
44.900000000000006,0.4694488088114711,0.4367969036369857,0.4012610076064482
45,0.4772578130561185,0.4448196774214533,0.4093346943317907
45.1,0.4849599269555613,0.45279594953388763,0.4174120573060072
45.2,0.492524373078047,0.46072691590975945,0.4254943414170655
45.300000000000004,0.4999555266914406,0.4685974357070956,0.43357009676261354
45.400000000000006,0.50725776306361,0.47639236808392194,0.4416278734403022
45.5,0.5144354574624231,0.4840965721982647,0.44965622154778095
45.6,0.5214486604083864,0.49167823767155616,0.45761680395938514
45.7,0.5282525927333609,0.4991080675175898,0.4654805701870331
45.800000000000004,0.5348443851722421,0.5063746909829409,0.4732500002847462
45.900000000000006,0.541221168459927,0.513466737314185,0.4809275743065447
46,0.547380073331312,0.5203728357578968,0.4885157723064505
46.1,0.5533239711887127,0.527085850874722,0.495963435694981
46.2,0.5590481705545772,0.5336002056851153,0.5032182750225546
46.300000000000004,0.5645384578439997,0.5399068671253695,0.5102810740530409
46.400000000000006,0.5697806194720735,0.545996802131777,0.5171526165503084
46.5,0.5747604418538919,0.5518609776406328,0.5238336862782265
46.6,0.5794744720176684,0.5574794250666759,0.5303296578025001
46.7,0.5839338626536268,0.5628405214157303,0.5366328015969429
46.800000000000004,0.5881463086698816,0.5679477520107096,0.5427242452875901
46.900000000000006,0.5921195049745479,0.5728046021745299,0.5485851165004779
47,0.5958611464757394,0.5774145572301036,0.5541965428616431
47.1,0.599358351907841,0.5817669200868949,0.5595585079178639
47.2,0.602605018207259,0.5858547790301976,0.5646803464957387
47.300000000000004,0.6056190075851462,0.5896872974466719,0.5695572131410366
47.400000000000006,0.608418182252656,0.5932736387229811,0.5741842623995281
47.5,0.6110204044209385,0.5966229662457863,0.5785566488169813
47.6,0.6134351726297762,0.599739209178146,0.5826747577796806
47.7,0.6156632963083554,0.6026269055563752,0.5865420904634674
47.800000000000004,0.6177096040019384,0.6052961320770273,0.5901584750984471
47.900000000000006,0.6195789242557915,0.6077569654366545,0.5935237399147276
48,0.6212760856151753,0.6100194823318078,0.596637713142414
48.1,0.6228127752337378,0.6120805498991347,0.5995087370729586
48.2,0.6242091444537509,0.6139424654384744,0.6021521459687084
48.300000000000004,0.6254827181034196,0.6156234508911664,0.6045782560161151
48.400000000000006,0.6266510210109483,0.6171417281985513,0.60679738340163
48.5,0.6277315780045424,0.6185155193019688,0.6088198443117044
48.6,0.6287122301565236,0.6197509441196017,0.6106391696701503
48.7,0.6295842583742673,0.6208491672249407,0.6122538834141343
48.800000000000004,0.6303703472385561,0.6218209775422819,0.6136817912501388
48.900000000000006,0.6310931813301708,0.622677163995923,0.6149406988846485
49,0.6317754452298956,0.6234285155101641,0.6160484120241457
49.1,0.6324294543986825,0.6240942359304653,0.617004258327451
49.2,0.6330500255125878,0.6246890921066927,0.6178084919038379
49.300000000000004,0.6336335949750416,0.625217217469754,0.6184803081354728
49.400000000000006,0.6341765991894731,0.6256827454505537,0.6190389024045234
49.5,0.6346754745593126,0.626089809479999,0.6195034700931523
49.6,0.635136306541072,0.6264471932376579,0.6198828649580459
49.7,0.6355785325298168,0.6267681288559944,0.6201788000522745
49.800000000000004,0.6360186168368122,0.6270634224452559,0.6203997597025891
49.900000000000006,0.6364730237733192,0.6273438801156892,0.6205542282357379
50,0.6369582176506028,0.6276203079775462,0.6206506899784695
50.1,0.6374492865737412,0.6278931745739738,0.6207079087089741
50.2,0.6379134913210185,0.6281578863292333,0.6207375771232131
50.300000000000004,0.6383555552135051,0.6284176561752329,0.6207375729245936
50.400000000000006,0.6387802015722747,0.628675697043885,0.6207057738165221
50.5,0.6391921537183993,0.628935221867098,0.6206400575024066
50.6,0.6396153077135077,0.6292108828732631,0.6205723091190744
50.7,0.640062547473958,0.629512357037333,0.6205337722091202
50.800000000000004,0.6405220781029145,0.6298353944110586,0.6205213620846047
50.900000000000006,0.6409821047035448,0.6301757450461872,0.6205319940575887
51,0.6414308323790123,0.6305291589944696,0.6205625834401316
51.1,0.6418605870711215,0.6308907609261567,0.6206126565308843
51.2,0.6422743694640859,0.6312603653230404,0.6206846690466267
51.300000000000004,0.6426763967746849,0.6316407569541859,0.6207799304266142
51.400000000000006,0.6430708862197002,0.632034720588658,0.620899750110103
51.5,0.6434620550159115,0.6324450409955223,0.6210454375363479
51.6,0.6438434330370938,0.6328550408839483,0.6212168645112925
51.7,0.6442105790473269,0.6332509911973213,0.6214130530047666
51.800000000000004,0.6445707535988484,0.6336400990560274,0.621634037701854
51.900000000000006,0.6449312172438958,0.6340295715804534,0.6218798532876396
52,0.6452992305347073,0.6344266158909844,0.6221505344472081
52.1,0.6456651496595291,0.634831971592456,0.6224413397876295
52.2,0.6460130784658191,0.6352351447327232,0.6227470696964876
52.300000000000004,0.646340898994629,0.6356264920967049,0.6230670715296384
52.400000000000006,0.6466464932870127,0.6359963704693201,0.6234006926429364
52.5,0.6469277433840228,0.6363351366354868,0.6237472803922379
52.6,0.6472017661033072,0.6366582140504954,0.6241027004944937
52.7,0.6474829552154868,0.6369847632294067,0.624462209856433
52.800000000000004,0.64776510819107,0.6373107465468002,0.6248242426185764
52.900000000000006,0.6480420225005679,0.637632126377255,0.6251872329214475
53,0.6483074956144902,0.6379448650953464,0.6255496149055689
53.1,0.6485530704964793,0.6382480141249076,0.6259128452950484
53.2,0.6487804214156602,0.6385432826586025,0.6262768506965055
53.300000000000004,0.6489985428007583,0.6388306197242674,0.6266377700742332
53.400000000000006,0.6492164290805006,0.6391099743497379,0.6269917423925195
53.5,0.6494430746836174,0.6393812955628484,0.6273349066156564
53.6,0.6496769434922411,0.639647909426048,0.6276674643932133
53.7,0.6499074356768483,0.6399097381463245,0.6279923897408484
53.800000000000004,0.6501299500986757,0.6401616249683202,0.6283099801719897
53.900000000000006,0.6503398856189573,0.6403984131366804,0.6286205332000618
54,0.6505326410989318,0.6406149458960488,0.6289243463384936
54.1,0.6507142116377951,0.6408139071870059,0.6292177544518699
54.2,0.6508928581998278,0.6410033671261565,0.6294955370620494
54.300000000000004,0.6510673784438918,0.6411862482221785,0.6297556586683702
54.400000000000006,0.6512365700288472,0.6413654729837496,0.6299960837701709
54.5,0.6513992306135562,0.6415439639195485,0.6302147768667877
54.6,0.6515524599934785,0.6417218775686259,0.6304210814734277
54.7,0.6516972898961925,0.6418965937853349,0.6306249769679497
54.800000000000004,0.6518384158787338,0.6420668700513041,0.63082538164367
54.900000000000006,0.6519805334981397,0.6422314638481643,0.6310212137939067
55,0.6521283383114477,0.6423891326575424,0.631211391711977
55.1,0.6522748065042576,0.6425365927758219,0.6314009632834887
55.2,0.6524089264816405,0.642673336587274,0.6315913519741182
55.300000000000004,0.6525294121298313,0.6428022857053669,0.6317760394472852
55.400000000000006,0.6526349773350669,0.64292636174357,0.6319485073664092
55.5,0.6527243359835825,0.6430484863153494,0.6321022373949106
55.6,0.6528235315248014,0.6431701233436996,0.6322356896339785
55.7,0.6529506514193476,0.6432922889924221,0.632356395928905
55.800000000000004,0.6530924755702673,0.6434172332362,0.632471445559266
55.900000000000006,0.6532357838806018,0.6435472060497116,0.6325879278046357
56,0.6533673562533941,0.6436844574076426,0.6327129319445922
56.1,0.6534709162078643,0.6438124479777958,0.6328439388552999
56.2,0.6535508059820503,0.6439188305362973,0.6329719481611048
56.300000000000004,0.6536247335572161,0.644012143220304,0.6330943272638582
56.400000000000006,0.6537104069146322,0.644100924166974,0.633208443565409
56.5,0.653825534035568,0.6441937115134648,0.6333116644676069
56.6,0.6539596014217908,0.6442932516806423,0.633411000072808
56.7,0.6540870208797586,0.6443975141781586,0.6335155565860257
56.800000000000004,0.6542028883477634,0.6445078717763569,0.6336258455630986
56.900000000000006,0.6543022997640958,0.6446256972455733,0.6337423785598653
57,0.6543803510670496,0.6447523633561502,0.6338656671321654
57.1,0.6544576481368948,0.644871995652368,0.6339992788465669
57.2,0.6545549532035605,0.644973788936869,0.6341426796367234
57.300000000000004,0.6546675967298287,0.6450667198675297,0.6342902286091083
57.400000000000006,0.6547909091784783,0.6451597651022284,0.6344362848701932
57.5,0.6549202210122883,0.6452619012988453,0.634575207526449
57.6,0.6550383666857547,0.6453811290632635,0.6347037715235337
57.7,0.6551403431576186,0.6455165087689304,0.6348273187397897
57.800000000000004,0.6552397246470404,0.6456636067250614,0.6349530586807173
57.900000000000006,0.6553500853731777,0.6458179892408762,0.6350882008518163
58,0.6554849995551902,0.6459752226255925,0.6352399547585865
58.1,0.6556385213558704,0.6461323964135701,0.635407815370163
58.2,0.6557968214410074,0.6462919288274629,0.6355860974475289
58.300000000000004,0.6559616487842596,0.6464573792089343,0.6357742401839628
58.400000000000006,0.6561347523592822,0.6466323068996465,0.635971682772737
58.5,0.6563178811397329,0.6468202712412626,0.6361778644071289
58.6,0.6565220864316424,0.6470324761776799,0.6363947510576995
58.7,0.6567538323334186,0.6472734992982174,0.6366252436836096
58.800000000000004,0.657007987007279,0.6475369604126736,0.6368701839610339
58.900000000000006,0.6572794186154439,0.6478164793308455,0.6371304135661452
59,0.6575629953201333,0.6481056758625307,0.6374067741751177
59.1,0.6578559117824079,0.6484032687087693,0.6377022460755835
59.2,0.6581633239326953,0.6487139868937364,0.6380188833920242
59.300000000000004,0.6584920418372636,0.6490404657119367,0.6383561385558879
59.400000000000006,0.6588488755623788,0.649385340457875,0.6387134639986233
59.5,0.6592406351743089,0.6497512464260554,0.6390903121516787
59.6,0.659660934222705,0.6501579714600499,0.6394838428869153
59.7,0.6601037374906298,0.6506163106695311,0.6398957913676253
59.800000000000004,0.6605763818944675,0.6511154102481537,0.6403324729624004
59.900000000000006,0.6610862043506011,0.6516444163895725,0.6408002030398277
60,0.6616405417754136,0.6521924752874413,0.6413052969685002
60.1,0.6622463375607494,0.6527629109659389,0.641847409562181
60.2,0.6629033931668216,0.6533693643864428,0.6424236195707137
60.300000000000004,0.6636083326125716,0.6540164571484072,0.6430363782668118
60.400000000000006,0.6643577799169408,0.6547088108512844,0.6436881369231866
60.5,0.6651483590988674,0.6554510470945307,0.6443813468125524
60.6,0.6659751190726723,0.6562478256335339,0.6451166695217354
60.7,0.6668447860897534,0.6570996678294304,0.6458939916152787
60.800000000000004,0.667771500174673,0.6580049876902886,0.6467146018324618
60.900000000000006,0.6687694013519919,0.6589621992241759,0.6475797889125702
61,0.66985262964627,0.6599697164391634,0.6484908415948845
61.1,0.6710137120875048,0.6610277450782107,0.6494537047461088
61.2,0.6722339323859784,0.6621417945873798,0.650473600030215
61.300000000000004,0.6735105655866768,0.663318234529395,0.6515507313823933
61.400000000000006,0.6748408867345849,0.6645634344669809,0.6526853027378325
61.5,0.6762221708746904,0.6658837639628585,0.6538775180317233
61.6,0.6776903083094747,0.6672806926847272,0.6551238106098469
61.7,0.6792743983033208,0.668751436914928,0.6564254927602329
61.800000000000004,0.6809615293440696,0.6702959861381452,0.6577900868314432
61.900000000000006,0.6827387899195588,0.6719143298390704,0.6592251151720409
62,0.6845932685176281,0.6736064575023888,0.6607381001305888
62.1,0.6865107544684411,0.6753788577124348,0.6623281519839412
62.2,0.6884975324954659,0.6772391513615753,0.6639923038776062
62.300000000000004,0.6905714341764984,0.679189026396551,0.6657349624631314
62.400000000000006,0.6927502910893352,0.6812301707641005,0.6675605343920593
62.5,0.6950519348117706,0.6833642724109651,0.6694734263159358
62.6,0.6974728051505984,0.6855908346569984,0.6714728681406779
62.7,0.6999943232688292,0.6879076489545946,0.6735536473514815
62.800000000000004,0.70261179277859,0.6903138354493027,0.6757135069688011
62.900000000000006,0.7053205172920067,0.6928085142866731,0.6779501900130953
63,0.7081158004212055,0.6953908056122565,0.6802614395048197
63.1,0.7109947097933123,0.6980769710124863,0.6826523105335313
63.2,0.7139613334741769,0.7008763305621406,0.6851304588312793
63.300000000000004,0.7170215057340157,0.7037775921392855,0.6876975283822682
63.400000000000006,0.7201810608430432,0.7067694636219863,0.6903551631707011
63.5,0.7234458330714761,0.7098406528883083,0.6931050071807804
63.6,0.7268210492453724,0.7129948006486149,0.6959494928689997
63.7,0.7303001617124447,0.7162459920341474,0.6988889215947
63.800000000000004,0.7338713430253937,0.719598601554291,0.7019217406963599
63.900000000000006,0.7375227657369161,0.7230570037184281,0.7050463975124557
64,0.7412426023997105,0.726625573035946,0.7082613393814652
64.10000000000001,0.7450384067552773,0.7302938804782005,0.7115677483405393
64.2,0.7489187972348083,0.7340439795308009,0.7149656164098395
64.3,0.7528735434255509,0.737868968474508,0.7184516059023563
64.4,0.7568924149147489,0.7417619455900861,0.7220223791310837
64.5,0.7609651812896461,0.7457160091582955,0.7256745984090124
64.60000000000001,0.7650992086719256,0.7497425231417824,0.7294087952996432
64.7,0.7693020001169231,0.7538524738461132,0.7332247028200556
64.8,0.7735635306123736,0.7580383930664305,0.7371177854636116
64.9,0.7778737751460054,0.7622928125978794,0.7410835077236769
65,0.7822227087055511,0.7666082642355977,0.7451173340936118
65.10000000000001,0.7866110463484904,0.7709810111387092,0.7492180401928759
65.2,0.7910461864738196,0.7754051535532652,0.7533860880555753
65.3,0.7955281290815387,0.7798699789048087,0.7576194717970475
65.4,0.800056874171649,0.7843647746188855,0.7619161855326275
65.5,0.8046324217441462,0.7888788281210368,0.766274223377649
65.60000000000001,0.8091986471004573,0.793420483168148,0.7706757645388337
65.7,0.8137156123304339,0.7979949023642415,0.775104487081797
65.8,0.8182075976167277,0.8025866014055706,0.7795606334102239
65.9,0.8226988831419885,0.8071800959883871,0.7840444459277998
66,0.8272137490888659,0.8117599018089409,0.7885561670382037
66.10000000000001,0.8317199739569924,0.8163301150302942,0.7931119643695769
66.2,0.836177603761224,0.8209051546846651,0.7977113020808743
66.3,0.8405993199570446,0.8254850207720563,0.8023293673720167
66.4,0.8449978039999433,0.830069713292467,0.8069413474429227
66.5,0.8493857373454011,0.8346592322458959,0.8115224294935096
66.60000000000001,0.8537358017235191,0.8392129989966777,0.8160819046846143
66.7,0.8580186587741654,0.8437003987626462,0.8206456060437886
66.8,0.8622439598174807,0.8481363773240517,0.8252135335710343
66.9,0.8664213561736062,0.8525358804611427,0.8297856872663513
67,0.8705604991626802,0.8569138539541709,0.8343620671297388
67.10000000000001,0.8746350456194277,0.8612562334727695,0.8389328339629369
67.2,0.8786174920387994,0.8655366286863465,0.8434796869263983
67.3,0.8825157492312747,0.8697514963748153,0.8479899335581953
67.4,0.8863377280073351,0.8738972933180829,0.8524508813964002
67.5,0.8900913391774598,0.877970476296063,0.8568498379790838
67.60000000000001,0.8937628295517294,0.8819778917925867,0.8611974237327409
67.7,0.8973354251713573,0.8859214483089293,0.865512720725153
67.8,0.9008125056935314,0.8897901956511579,0.8697957289563211
67.9,0.9041974507754375,0.893573183625342,0.8740464484262436
68,0.9074936400742576,0.8972594620375516,0.8782648791349208
68.10000000000001,0.9107025997480864,0.9008585569030672,0.8824058484200972
68.2,0.913823602850223,0.9043815348396192,0.8864353059398032
68.3,0.9168566493806678,0.9078197565569467,0.8903699351744759
68.4,0.919801739339422,0.9111645827647912,0.8942264196045517
68.5,0.9226588727264824,0.9144073741728912,0.8980214427104667
68.60000000000001,0.9254291380809772,0.9175500045746663,0.9017665060770984
68.7,0.9281134601377422,0.9206001072903728,0.9054496909948423
68.8,0.9307115931903533,0.9235576823200127,0.9090525505024202
68.9,0.9332232915323807,0.9264227296635852,0.9125566376385524
69,0.935648309457398,0.9291952493210894,0.9159435054419537
69.10000000000001,0.9379863963209873,0.9318752412925249,0.9192211430018816
69.2,0.9402374652830201,0.9344627055778942,0.9224098373817715
69.3,0.9424015163434932,0.9369576421771952,0.9255095885816258
69.4,0.9444785495024106,0.9393600510904292,0.928520396601445
69.5,0.9464685647597684,0.9416699323175945,0.9314422614412258
69.60000000000001,0.9483805578683351,0.943893735213299,0.9342713019281257
69.7,0.950223670866846,0.9460392698924674,0.9370029352408218
69.8,0.9519981231842571,0.9481085774955895,0.9396361089066094
69.9,0.9537041342495237,0.9501036991631482,0.9421697704527813
70,0.9553419234915979,0.9520266760356304,0.9446028674066291
70.10000000000001,0.9569077460264648,0.9538728088614817,0.9469372520229056
70.2,0.9583977106841324,0.9556360376288192,0.9491754782048317
70.3,0.9598118174646021,0.9573163623376456,0.9513175459524081
70.4,0.9611500663678734,0.9589137829879626,0.9533634552656375
70.5,0.9624124573939468,0.9604282995797657,0.9553132061445136
70.60000000000001,0.9636076981825635,0.9618599121130583,0.9571985888219785
70.7,0.9647478821371636,0.9632086205878401,0.9590416814975661
70.8,0.965838087903291,0.9644744250041094,0.9608279161211734
70.9,0.9668833941264956,0.9656573253618683,0.9625427246427021
71,0.9678888794523224,0.9667573216611138,0.964171539012046
71.10000000000001,0.9688473426971062,0.9678341505285761,0.9657135244817522
71.2,0.9697481969134881,0.9689260627934152,0.9671775583377673
71.3,0.9705914421014658,0.9700008297592809,0.9685636405800916
71.4,0.9713770782610395,0.9710262227298255,0.9698717712087241
71.5,0.9721051053922096,0.9719700130086991,0.9711019502236645
71.60000000000001,0.9727795549516507,0.9728318043101044,0.9722541776249152
71.7,0.9734124489399584,0.973632686145808,0.9733284534124736
71.8,0.9740157731730117,0.9743726585158127,0.9743247775863401
71.9,0.974601513466693,0.9750517214201168,0.9752431501465181
72,0.9751816556368837,0.9756698748587199,0.9760835710930021
72.10000000000001,0.9757458454052543,0.9762365378297692,0.9768867791631642
72.2,0.9762757379495556,0.9767696096070974,0.9776863906495521
72.3,0.9767713332697876,0.977281810604235,0.9784717218849376
72.4,0.9772326313659513,0.9777858612347107,0.9792320892020873
72.5,0.9776596322380439,0.9782944819120549,0.9799568089337719
72.60000000000001,0.9780504812882799,0.9787927052993288,0.9806338020486413
72.7,0.9784117581742694,0.9792570837839129,0.9812581119601654
72.8,0.9787561142791069,0.9796876173658057,0.981829738668346
72.9,0.979096200985892,0.9800843060450072,0.9823486821731804
73,0.9794446696777193,0.9804471498215171,0.9828149424746699
73.10000000000001,0.9797930963319497,0.9807761486953367,0.9832285195728143
73.2,0.9801246226705421,0.9810713026664658,0.9835894134676136
73.3,0.9804392486934974,0.9813326117349024,0.9838976241590686
73.4,0.9807369744008163,0.981560075900648,0.984153151647179
73.5,0.9810177997924964,0.9817536951637034,0.9843559959319437
73.60000000000001,0.9812772011229459,0.9819594081828944,0.9845161679894776
73.7,0.9815183097477994,0.9822082751707234,0.9846573552699767
73.8,0.9817526083189024,0.9824779784577049,0.9848000724845676
73.9,0.9819915794880982,0.9827462003743451,0.9849648343443751
74,0.9822467059072316,0.9829906232511604,0.985172155560522
74.10000000000001,0.9825115448966794,0.9832088055686823,0.9853970421567239
74.2,0.9827719986755918,0.9834131842537684,0.985600823682615
74.3,0.9830280672439681,0.9836037593064207,0.9857835001381938
74.4,0.9832797506018062,0.9837805307266355,0.9859450715234608
74.5,0.9835270487491082,0.9839434985144164,0.9860855378384148
74.60000000000001,0.9837699616858748,0.9840931242244169,0.9862048990830576
74.7,0.9840084894121053,0.9842347398792507,0.9863031552573877
74.8,0.9842426319277978,0.9843756511808515,0.9863803063614047
74.9,0.9844723892329555,0.984523163831158,0.9864363523951106
75,0.9846977613275739,0.9846845835321053,0.9864712933585058
75.10000000000001,0.9849187482116584,0.9848536323482994,0.9864704057885054
75.2,0.9851353498852057,0.9850191618763848,0.9864381642978634
75.3,0.9853475663482167,0.9851811721163659,0.986403366000331
75.4,0.9855553976006903,0.9853396630682392,0.9863948080096591
75.5,0.9857588436426273,0.9854946347320068,0.9864412874395966
75.60000000000001,0.985955144739183,0.9856460871076679,0.9865236137175529
75.7,0.9861443798407754,0.9857940201952216,0.9866033981950992
75.8,0.9863308069753015,0.9859384339946701,0.986680640872238
75.9,0.9865186841706619,0.9860793285060111,0.9867553417489666
76,0.9867122694547544,0.9862167037292461,0.9868275008252868
76.10000000000001,0.9869088101142119,0.9863577804116096,0.9868971181011973
76.2,0.987102714750401,0.9865077914520611,0.9869641935766985
76.3,0.9872939833633209,0.9866637550781874,0.9870287272517918
76.4,0.9874826159529735,0.9868226895175739,0.9870907191264751
76.5,0.9876686125193574,0.9869816129978093,0.9871501692007496
76.60000000000001,0.987851973062473,0.9871396902761704,0.9872070774746156
76.7,0.988032697582321,0.9872980739582172,0.9872614439480708
76.80000000000001,0.9882107860788998,0.9874567640439458,0.9873132686211197
76.9,0.9883862385522109,0.9876157605333585,0.9873625514937575
77,0.9885590550022547,0.9877750634264535,0.9874092925659855
77.10000000000001,0.9887292354290277,0.9879346727232321,0.9874694095630882
77.2,0.9888967798325345,0.988094588423693,0.9875535697641159
77.30000000000001,0.989061688212773,0.9882548105278379,0.9876538974997296
77.4,0.9892239605697415,0.9884153390356669,0.9877625171005858
77.5,0.9893835969034445,0.9885761739471779,0.98787155289734
77.60000000000001,0.9895405972138771,0.9887373152623726,0.9879798454744213
77.7,0.989694961501042,0.9888987629812496,0.9880914858624805
77.80000000000001,0.9898466897649391,0.9890605171038107,0.9882064740615198
77.9,0.9899957820055676,0.989222577630055,0.9883248100715366
78,0.9901422382229277,0.9893849445599826,0.9884464938925335
78.10000000000001,0.990289074382952,0.9895476178935922,0.9885715255245096
78.2,0.9904383382746788,0.9897105976308868,0.9886999049674638
78.30000000000001,0.9905885776327585,0.9898738837718631,0.9888316322213977
78.4,0.9907383401918429,0.9900374763165241,0.98896670728631
78.5,0.9908861736865868,0.9902013752648673,0.9891051301622009
78.60000000000001,0.9910317339454241,0.9903618002666745,0.9892434429368097
78.7,0.9911756449736873,0.9905159828126444,0.9893784364320227
