% Model,COMSOL_3D_CNN_Design_1_2_Phase_2.mph
% Version,COMSOL 6.3.0.290
% Date,"Oct 3 2025, 14:23"
% Table,Table 31 - 3D_Pipe_2_Outlet_Concentration_Surface_Average
% Time (s),"Molar concentration, c2 (mol/m^3)"
0,-6.242323161825427E-141
0.1,6.553317879339764E-136
0.2,-4.9049670641656695E-127
0.30000000000000004,-1.5139055724645733E-113
0.4,-1.891394297299022E-104
0.5,-1.3374184475863884E-70
0.6000000000000001,-8.205160601753515E-67
0.7000000000000001,-1.0390380843154258E-62
0.8,-5.292907046623819E-59
0.9,-1.2760039410191818E-43
1,-2.2285500634549407E-41
1.1,-4.16722187883285E-39
1.2000000000000002,-8.046664295776456E-37
1.3,-1.2604580852030063E-34
1.4000000000000001,-1.4266744111241992E-32
1.5,-1.1628416615272894E-30
1.6,-7.033602819825144E-29
1.7000000000000002,-3.2625804703319145E-27
1.8,-1.1929733839278102E-25
1.9000000000000001,-3.513270927329322E-24
2,-8.47413747480749E-23
2.1,-1.6974335737899847E-21
2.2,-2.858357125725433E-20
2.3000000000000003,-1.5333664456007415E-17
2.4000000000000004,-2.7967400305752674E-16
2.5,-2.9563742921883755E-15
2.6,-2.441033458272924E-14
2.7,-1.5887046632701997E-13
2.8000000000000003,-7.975612909308428E-13
2.9000000000000004,-2.203910669105515E-12
3,1.537036716492832E-11
3.1,4.224195264367263E-10
3.2,3.3475925672736583E-9
3.3000000000000003,1.4419286666339123E-8
3.4000000000000004,5.183199337726162E-8
3.5,1.691717381038024E-7
3.6,5.112234011622506E-7
3.7,1.4415650719070771E-6
3.8000000000000003,3.8125056667409797E-6
3.9000000000000004,9.496068313913468E-6
4,2.251672481681884E-5
4.1000000000000005,5.0813792603328805E-5
4.2,1.086444140234209E-4
4.3,2.2073637316918134E-4
4.4,4.272781591989291E-4
4.5,7.898910440594444E-4
4.6000000000000005,0.001397474189325894
4.7,0.0023706881625287046
4.800000000000001,0.0038631303780617713
4.9,0.0060565386022037055
5,0.00915624599070127
5.1000000000000005,0.01334458607790045
5.2,0.018778218353200468
5.300000000000001,0.025555411996562145
5.4,0.03368939253484447
5.5,0.04308631929231724
5.6000000000000005,0.05354727066393491
5.7,0.06477477250709755
5.800000000000001,0.07638439676393967
5.9,0.08770602604417975
6,0.09861213221502321
6.1000000000000005,0.1086330679295397
6.2,0.1176948612709091
6.300000000000001,0.12548463430918977
6.4,0.1319150601013589
6.5,0.13699996286692362
6.6000000000000005,0.14081470536064214
6.7,0.14350362060708868
6.800000000000001,0.14519260271608506
6.9,0.14618579770929993
7,0.14651918145528936
7.1000000000000005,0.1464996872626036
7.2,0.14626328978483452
7.300000000000001,0.1459128550621926
7.4,0.14560572282496823
7.5,0.14532128036201142
7.6000000000000005,0.1451143870784738
7.7,0.1449750711569858
7.800000000000001,0.1449008615553086
7.9,0.1448725243152155
8,0.14488031693370126
8.1,0.14491023951431267
8.200000000000001,0.14494335469558348
8.3,0.14498067208777218
8.4,0.14501340070944327
8.5,0.1450453812990173
8.6,0.1450775224804448
8.700000000000001,0.14512112698839555
8.8,0.14518055343655958
8.9,0.14526939340938116
9,0.14540749412798876
9.1,0.14560485696644218
9.200000000000001,0.1459029682185289
9.3,0.14632486188518973
9.4,0.14690997992425744
9.5,0.14774807412180097
9.600000000000001,0.14886513893264475
9.700000000000001,0.15039084091937036
9.8,0.15241899629480443
9.9,0.15503776996648708
10,0.1585098143425527
10.100000000000001,0.1628797731722559
10.200000000000001,0.16840663558713334
10.3,0.1753194767075542
10.4,0.18374296151990033
10.5,0.19406995726019977
10.600000000000001,0.20638378200511423
10.700000000000001,0.2209518623019773
10.8,0.2380468329906687
10.9,0.2577183997280037
11,0.2802092412100026
11.100000000000001,0.3055183528743238
11.200000000000001,0.33370508902395035
11.3,0.3646540967327445
11.4,0.3982827711922063
11.5,0.4343280482911091
11.600000000000001,0.4724408865975674
11.700000000000001,0.5124064413614959
11.8,0.5534638056894047
11.9,0.5954053746476866
12,0.6375725263567712
12.100000000000001,0.6792255674119444
12.200000000000001,0.7201299168371591
12.3,0.7593549421954819
12.4,0.7966590640794349
12.5,0.8315629209182663
12.600000000000001,0.8634483382011803
12.700000000000001,0.8923273284246211
12.8,0.9178062786808717
12.9,0.9398959941892113
13,0.9585497798584068
13.100000000000001,0.9739314642030046
13.200000000000001,0.9861644346083821
13.3,0.9955287559153458
13.4,1.0024249301931119
13.5,1.007012496112785
13.600000000000001,1.0098761673843621
13.700000000000001,1.0111791813823625
13.8,1.0112861190990643
13.9,1.0106478250486692
14,1.0093200926051296
14.100000000000001,1.0077253913557334
14.200000000000001,1.0059910705125048
14.3,1.0042754393250841
14.4,1.0027878896709097
14.5,1.0015000119608033
14.600000000000001,1.0004993735644017
14.700000000000001,0.9997641122627076
14.8,0.9992896531494798
14.9,0.9990211782062468
15,0.9989343972696033
15.100000000000001,0.9989811565518346
15.200000000000001,0.999100195703754
15.3,0.9992810824718685
15.4,0.9994677604261015
15.5,0.9996511785970612
15.600000000000001,0.9998120384653589
15.700000000000001,0.9999357467619789
15.8,1.0000268056985397
15.9,1.000082450575565
16,1.0001103489555594
16.1,1.0001137428526115
16.2,1.0001047794689333
16.3,1.0000848480530395
16.400000000000002,1.0000611717046934
16.5,1.0000386004219866
16.6,1.0000180146708606
16.7,1.0000024527126334
16.8,0.9999912451825097
16.900000000000002,0.999984759857681
17,0.9999819310701942
17.1,0.9999823082812886
17.2,0.9999841177054535
17.3,0.9999869219058157
17.400000000000002,0.9999902323140161
17.5,0.9999930923097226
17.6,0.9999955631643017
17.7,0.9999972261148201
17.8,0.9999984143664666
17.900000000000002,0.9999991436465763
18,0.9999993822230976
18.1,0.9999993013956642
18.2,0.9999990673524977
18.3,0.9999989282320124
18.400000000000002,0.9999988187209534
18.5,0.9999986597742138
18.6,0.9999985644330442
18.7,0.9999985801052287
18.8,0.9999986830330158
18.900000000000002,0.9999988252967852
19,0.999998947366721
19.1,0.9999990959326155
19.200000000000003,0.9999992620703327
19.3,0.9999993929986646
19.400000000000002,0.9999995196967814
19.5,0.9999996421646844
19.6,0.9999997438129076
19.700000000000003,0.9999998312644517
19.8,0.9999999057509689
19.900000000000002,0.9999999686019806
20,1.0000000200566086
