% Model,COMSOL_3D_CNN_Design_2_Phase_3.mph
% Version,COMSOL 6.3.0.290
% Date,"Oct 3 2025, 18:21"
% Table,Table 32 - 3D_Pipe_3_Outlet_Concentration_Surface_Average
% Time (s),"Molar concentration, c2 (mol/m^3)"
0,-3.388344323807109E-131
0.1,6.849503188987962E-129
0.2,5.294619967465873E-109
0.30000000000000004,4.994682280572369E-100
0.4,1.4638269517196742E-68
0.5,1.4893591195365257E-63
0.6000000000000001,9.757659679815677E-59
0.7000000000000001,2.4571537568117672E-54
0.8,2.8940100609553255E-41
0.9,1.4335693862333033E-38
1,4.0738549963785074E-36
1.1,5.905012078688979E-34
1.2000000000000002,4.929851337286324E-32
1.3,2.386879913816364E-30
1.4000000000000001,7.497901168068641E-29
1.5,-5.181010086584017E-26
1.6,-1.2258635105199909E-24
1.7000000000000002,-2.569150221274197E-23
1.8,-2.6770245521763276E-22
1.9000000000000001,-2.004868134642394E-21
2,-1.1975239047168615E-20
2.1,-5.261908519406746E-20
2.2,-2.029963734831071E-19
2.3000000000000003,-7.070016698476475E-19
2.4000000000000004,-2.461343125896179E-18
2.5,-9.462167026917516E-18
2.6,-3.4215372252415086E-17
2.7,-1.1477101654830556E-16
2.8000000000000003,-3.302023340242282E-16
2.9000000000000004,-7.895249613927218E-16
3,-1.5207253576828055E-15
3.1,-2.1337240570564392E-15
3.2,4.778952718705579E-16
3.3000000000000003,9.638433454401322E-15
3.4000000000000004,3.0365810414011935E-14
3.5,7.16389063028491E-14
3.6,1.4105283443203955E-13
3.7,2.44462426199816E-13
3.8000000000000003,3.869400590495334E-13
3.9000000000000004,5.697268037769694E-13
4,7.877325595266643E-13
4.1000000000000005,1.0344093629208258E-12
4.2,1.300316842104619E-12
4.3,1.573771561648423E-12
4.4,1.8415642193713486E-12
4.5,2.095750024039106E-12
4.6000000000000005,2.329060441279926E-12
4.7,2.535739885987737E-12
4.800000000000001,2.712998255733315E-12
4.9,2.8613977358877133E-12
5,2.982671601797663E-12
5.1000000000000005,3.0797466427549356E-12
5.2,3.1567274153015312E-12
5.300000000000001,3.2186535359874343E-12
5.4,3.2683874803180525E-12
5.5,3.309114882877556E-12
5.6000000000000005,3.3433908945145942E-12
5.7,3.372886679452134E-12
5.800000000000001,3.3982175782747085E-12
5.9,3.4197313549677386E-12
6,3.4376239319443403E-12
6.1000000000000005,3.4519444955852794E-12
6.2,3.4628687197624703E-12
6.300000000000001,3.470636054166261E-12
6.4,3.4756143462936214E-12
6.5,3.4782976181633293E-12
6.6000000000000005,3.479318324784412E-12
6.7,3.479148556780761E-12
6.800000000000001,3.4782235485275742E-12
6.9,3.4769665586132026E-12
7,3.4756980151609648E-12
7.1000000000000005,3.474600244816785E-12
7.2,3.4737349847954207E-12
7.300000000000001,3.473153653348372E-12
7.4,3.47284530759664E-12
7.5,3.4727607753605242E-12
7.6000000000000005,3.4728651074462495E-12
7.7,3.4731416619846273E-12
7.800000000000001,3.473620969901435E-12
7.9,3.4744845238283E-12
8,3.47626312626411E-12
8.1,3.4798829039499792E-12
8.200000000000001,3.487321463089182E-12
8.3,3.502596915985965E-12
8.4,3.5370414037509297E-12
8.5,3.6083827372859953E-12
8.6,3.751293077506493E-12
8.700000000000001,4.030486091550751E-12
8.8,4.597331412639475E-12
8.9,5.736152622105052E-12
9,7.902839296557215E-12
9.1,1.3773903648589496E-11
9.200000000000001,3.40512027461634E-11
9.3,6.652136035787128E-11
9.4,1.4870151088829522E-10
9.5,2.897805836806608E-10
9.600000000000001,5.525892491073823E-10
9.700000000000001,1.1131164337977688E-9
9.8,1.8969899168902084E-9
9.9,3.931292351790304E-9
10,6.801823776771229E-9
10.100000000000001,1.3014470063757193E-8
10.200000000000001,2.320495075741128E-8
10.3,4.064033711555548E-8
10.4,7.385483645582225E-8
10.5,1.195815665527217E-7
10.600000000000001,2.1805536793456828E-7
10.700000000000001,3.52884190886515E-7
10.8,6.001610381226397E-7
10.9,9.7508153403988E-7
11,1.5528535130983852E-6
11.100000000000001,2.5197220661644104E-6
11.200000000000001,3.8083813386925817E-6
11.3,6.134852825669257E-6
11.4,9.204397109850906E-6
11.5,1.416698102663561E-5
11.600000000000001,2.1193211440907387E-5
11.700000000000001,3.121124857762335E-5
11.8,4.637321926496879E-5
11.9,6.593165271248347E-5
12,9.689973866678306E-5
12.100000000000001,1.3636023706838261E-4
12.200000000000001,1.9419196051413052E-4
12.3,2.7137762913284115E-4
12.4,3.7463683966155103E-4
12.5,5.184590825420177E-4
12.600000000000001,6.979365028481011E-4
12.700000000000001,9.539813380802976E-4
12.8,0.0012693936686264458
12.9,0.0016954955597139217
13,0.0022350010137922403
13.100000000000001,0.002917697658095138
13.200000000000001,0.0038030852325417687
13.3,0.0048711613668683635
13.4,0.006268517691259672
13.5,0.00793285525086895
13.600000000000001,0.01002790501811171
13.700000000000001,0.012555044341527627
13.8,0.015594499726135098
13.9,0.01929489433268265
14,0.023605206064663063
14.100000000000001,0.028840366173563014
14.200000000000001,0.03486504970161422
14.3,0.041983218171954384
14.4,0.05018451405717174
14.5,0.0595855580772595
14.600000000000001,0.07039075653450619
14.700000000000001,0.08252316027926598
14.8,0.09632225144621728
14.9,0.11164050253332933
15,0.12871131734206245
15.100000000000001,0.1475172578686108
15.200000000000001,0.16808507187569505
15.3,0.19048302705368608
15.4,0.21461840596599654
15.5,0.24013577909443448
15.600000000000001,0.267191396084544
15.700000000000001,0.2957852569363244
15.8,0.32591736164977564
15.9,0.3569997934061718
16,0.38872040152644916
16.1,0.4215334738230367
