% Model,COMSOL_3D_CNN_Design_2_Phase_3.mph
% Version,COMSOL 6.3.0.290
% Date,"Oct 3 2025, 18:21"
% Table,Table 31 - 3D_Pipe_2_Outlet_Concentration_Surface_Average
% Time (s),"Molar concentration, c2 (mol/m^3)"
0,-3.3969366821123523E-134
0.1,-3.4665777577718745E-129
0.2,-9.657790197949754E-110
0.30000000000000004,-9.126403306129098E-101
0.4,-1.4658312539681232E-68
0.5,-1.5015518818164513E-63
0.6000000000000001,-1.0418891411400454E-58
0.7000000000000001,-2.925231995156312E-54
0.8,7.873865710409718E-42
0.9,3.7843117048576244E-39
1,1.0243524733499883E-36
1.1,1.3877867423278424E-34
1.2000000000000002,9.960224101893758E-33
1.3,2.642029310583999E-31
1.4000000000000001,-9.652319660682755E-30
1.5,-2.308281730394832E-25
1.6,-5.1634400315137546E-24
1.7000000000000002,-1.060552430153806E-22
1.8,-1.1396642647532244E-21
1.9000000000000001,-9.296712179987682E-21
2,-6.51004797184005E-20
2.1,-3.499472550442087E-19
2.2,-1.8045231979339732E-18
2.3000000000000003,-8.134402773732773E-18
2.4000000000000004,-3.254878845720391E-17
2.5,-1.2141751205964287E-16
2.6,-3.830189706540155E-16
2.7,-1.0413258109960162E-15
2.8000000000000003,-2.306388173014854E-15
2.9000000000000004,-3.7841574053585704E-15
3,-2.2784833785634745E-15
3.1,1.1298834892716425E-14
3.2,7.659648237635796E-14
3.3000000000000003,2.2964433744434216E-13
3.4000000000000004,5.207624330749718E-13
3.5,1.0337492618572232E-12
3.6,1.8314956442269065E-12
3.7,2.9591581802002844E-12
3.8000000000000003,4.451260143737831E-12
3.9000000000000004,6.3071500467000226E-12
4,8.476111513719589E-12
4.1000000000000005,1.0904483254702949E-11
4.2,1.3517740552303326E-11
4.3,1.6230638789059556E-11
4.4,1.8953188137132744E-11
4.5,2.163226228014504E-11
4.6000000000000005,2.4216839011413217E-11
4.7,2.6662813276447745E-11
4.800000000000001,2.8938975130092183E-11
4.9,3.103423324034014E-11
5,3.296177659021349E-11
5.1000000000000005,3.4771136203574806E-11
5.2,3.6594627480861023E-11
5.300000000000001,3.8921866072090934E-11
5.4,4.279703549626954E-11
5.5,5.0487553585574295E-11
5.6000000000000005,6.677546313424043E-11
5.7,1.0390344843645373E-10
5.800000000000001,1.9104973053441109E-10
5.9,3.7916596208873355E-10
6,7.696839363311784E-10
6.1000000000000005,1.5568421907245186E-9
6.2,3.3151856402516627E-9
6.300000000000001,6.976050739711443E-9
6.4,1.4514642091527511E-8
6.5,2.9767036445802942E-8
6.6000000000000005,6.207967043426054E-8
6.7,1.2827335179954524E-7
6.800000000000001,2.561026982553942E-7
6.9,4.957611422162829E-7
7,9.421799847926345E-7
7.1000000000000005,1.8004502271303564E-6
7.2,3.337134829938556E-6
7.300000000000001,6.019177761390045E-6
7.4,1.0606115607963943E-5
7.5,1.8678009490201922E-5
7.6000000000000005,3.225038059225138E-5
7.7,5.436916231839874E-5
7.800000000000001,8.975207162087337E-5
7.9,1.4638227605554552E-4
8,2.3637464366249353E-4
8.1,3.7368421977435377E-4
8.200000000000001,5.796435132840132E-4
8.3,8.840884265593976E-4
8.4,0.001338934301205148
8.5,0.0019911017282470585
8.6,0.0029103425426855187
8.700000000000001,0.00418775413649528
8.8,0.00595595508922588
8.9,0.008356151705092305
9,0.0115411585218052
9.1,0.015761728319257647
9.200000000000001,0.0215145678989933
9.3,0.028689338134938562
9.4,0.037736669447023544
9.5,0.048766933033751715
9.600000000000001,0.06190396166508571
9.700000000000001,0.07778914913232529
9.8,0.09610851413222846
9.9,0.11756048503743781
10,0.14186340096675912
10.100000000000001,0.16914941163773436
10.200000000000001,0.1994520421838115
10.3,0.23258964476389607
10.4,0.26825932156702126
10.5,0.30658339733075574
10.600000000000001,0.34636338614311213
10.700000000000001,0.38808756235522074
10.8,0.43054369366815687
10.9,0.4734896996535078
11,0.5165676511539097
11.100000000000001,0.5584405759750916
11.200000000000001,0.5997216992412929
11.3,0.6383593640475506
11.4,0.6751981039236358
11.5,0.7090960095362628
11.600000000000001,0.7398836694160442
11.700000000000001,0.7675297780012706
11.8,0.7914729637630403
11.9,0.8120067435819822
12,0.8290256138174888
12.100000000000001,0.842573460270162
12.200000000000001,0.8531272771099461
12.3,0.860734514550877
12.4,0.8657147502224986
12.5,0.8687597343186783
12.600000000000001,0.8695869236579677
12.700000000000001,0.869488614203131
12.8,0.8679215116238497
12.9,0.8658165060989016
13,0.86322282476313
13.100000000000001,0.8603109309346612
13.200000000000001,0.857615976131929
13.3,0.8548875261085647
13.4,0.8526571542861413
13.5,0.8506989509824581
13.600000000000001,0.8491583924960945
13.700000000000001,0.8480367026124123
13.8,0.8472779134261542
13.9,0.8468436201119123
14,0.8467354274659824
14.100000000000001,0.8467639149807334
14.200000000000001,0.8470104760462296
14.3,0.8473075081236736
14.4,0.8476607222908112
14.5,0.84803651498493
14.600000000000001,0.848359570490808
14.700000000000001,0.8486661030059817
14.8,0.8488935671228977
14.9,0.8490691429691598
15,0.8491888748328951
15.100000000000001,0.8492530582522143
15.200000000000001,0.8492750032487628
15.3,0.8492687657503212
15.4,0.8492321299833426
15.5,0.8492080567015726
15.600000000000001,0.8491776600156812
15.700000000000001,0.8491409399256676
15.8,0.8490978964315341
15.9,0.8490590651176685
16,0.8490300397852986
16.1,0.8490026795079653
16.2,0.848976984285668
16.3,0.8489556414032281
16.400000000000002,0.8489440810937284
16.5,0.8489378910314659
16.6,0.8489370712164416
16.7,0.8489408462355147
