% Model,COMSOL_3D_CNN_Design_1_2_Phase_2.mph
% Version,COMSOL 6.3.0.290
% Date,"Oct 3 2025, 14:23"
% Table,Table 30 - 3D_Pipe_1_Outlet_Concentration_Surface_Average
% Time (s),"Molar concentration, c2 (mol/m^3)"
0,3.1943201417644773E-137
0.1,5.266979379464858E-134
0.2,-4.014001377085267E-126
0.30000000000000004,-8.610615014678512E-113
0.4,-6.231191762882248E-104
0.5,1.7857074743292368E-69
0.6000000000000001,1.0955683814674232E-65
0.7000000000000001,1.3791809704474324E-61
0.8,6.86358754391098E-58
0.9,5.185558548393778E-41
1,8.88024026840655E-39
1.1,1.4388779309667664E-36
1.2000000000000002,2.120128986794883E-34
1.3,2.5673698861521006E-32
1.4000000000000001,2.4046001451337083E-30
1.5,1.7183628007605213E-28
1.6,9.467439391553896E-27
1.7000000000000002,4.094985474276058E-25
1.8,1.417097885173495E-23
1.9000000000000001,3.9934840902296875E-22
2,9.311438599156462E-21
2.1,1.8218570978718255E-19
2.2,3.0284262071110426E-18
2.3000000000000003,2.047145151794794E-15
2.4000000000000004,3.8259341104177846E-14
2.5,4.230283644411637E-13
2.6,3.733635919024841E-12
2.7,2.689298712838654E-11
2.8000000000000003,1.630991907086568E-10
2.9000000000000004,8.578603994343185E-10
3,4.057583930622661E-9
3.1,1.8811717200188947E-8
3.2,7.846107308429511E-8
3.3000000000000003,2.953741304211332E-7
3.4000000000000004,1.0134544357342883E-6
3.5,3.201085483349152E-6
3.6,9.375949659722978E-6
3.7,2.561683360747219E-5
3.8000000000000003,6.560972509139482E-5
3.9000000000000004,1.5817982566643403E-4
4,3.6253040929711076E-4
4.1000000000000005,7.897599472204371E-4
4.2,0.0016294589243581483
4.3,0.0031936570871547287
4.4,0.005961799251901145
4.5,0.010625125834970632
4.6000000000000005,0.018116836750543822
4.7,0.029611493898938187
4.800000000000001,0.046476595889314916
4.9,0.0701655426764036
5,0.10209706732704317
5.1000000000000005,0.14327296484681157
5.2,0.19421576647326425
5.300000000000001,0.254728020518312
5.4,0.3237828572051361
5.5,0.39952352994645374
5.6000000000000005,0.4793912219004776
5.7,0.560376452590364
5.800000000000001,0.6393198304179982
5.9,0.7120379954982046
6,0.7778938953919325
6.1000000000000005,0.8349917536291197
6.2,0.883309212377833
6.300000000000001,0.9219468859044428
6.4,0.9517322592081827
6.5,0.9730292514246369
6.6000000000000005,0.9875245996589996
6.7,0.9962122136458915
6.800000000000001,1.0002696482251627
6.9,1.0019346461006056
7,1.0011784811320392
7.1000000000000005,0.9995414818017927
7.2,0.9974333807991421
7.300000000000001,0.9952474199043885
7.4,0.9935094379506488
7.5,0.9921225784530346
7.6000000000000005,0.9912370684170726
7.7,0.9907400343405682
7.800000000000001,0.9905964253021043
7.9,0.9906345800182563
8,0.9908091174214154
8.1,0.9910293430983541
8.200000000000001,0.9912144997132004
8.3,0.9913722735414157
8.4,0.9914695279703691
8.5,0.9915219604139102
8.6,0.9915326267646544
8.700000000000001,0.991525514390407
8.8,0.9915026667881277
8.9,0.9914797979226923
9,0.9914601938331251
9.1,0.9914456545125065
9.200000000000001,0.9914383012028168
9.3,0.9914359698243684
9.4,0.9914373227255955
9.5,0.9914396150794609
9.600000000000001,0.9914429612661909
9.700000000000001,0.9914467468896114
9.8,0.9914499541826163
9.9,0.9914518745412122
10,0.9914549501949419
10.100000000000001,0.9914585013695488
10.200000000000001,0.9914621744265095
10.3,0.991466868184566
10.4,0.9914729173287129
10.5,0.9914815577760233
10.600000000000001,0.9914917917158845
10.700000000000001,0.991502814870513
10.8,0.9915177237696448
10.9,0.99153600440285
11,0.9915555535106815
11.100000000000001,0.9915782298819842
11.200000000000001,0.9916049724140902
11.3,0.9916352737155931
11.4,0.9916686255478923
11.5,0.9917036877024307
11.600000000000001,0.9917431614557862
11.700000000000001,0.9917874089438385
11.8,0.9918310655626635
11.9,0.9918767511939354
12,0.9919264439201348
12.100000000000001,0.9919764410053155
12.200000000000001,0.9920262800529281
12.3,0.9920744680585075
12.4,0.9921227770962004
12.5,0.9921722989279058
12.600000000000001,0.9922146843427865
12.700000000000001,0.9922531988108336
12.8,0.9922934148080191
12.9,0.9923290497548336
13,0.9923582043604232
13.100000000000001,0.992383799040292
13.200000000000001,0.9924062870947566
13.3,0.9924273208164356
13.4,0.9924416759284223
13.5,0.9924498416159797
13.600000000000001,0.9924594058850833
13.700000000000001,0.9924655059700518
13.8,0.99246516013835
13.9,0.9924658428002219
14,0.992467112514128
14.100000000000001,0.992469802548194
14.200000000000001,0.9924685182487286
14.3,0.9924609068398559
14.4,0.9924637294862951
14.5,0.9924684041056916
14.600000000000001,0.99246520048745
14.700000000000001,0.9924649858377786
14.8,0.9924693206736747
14.9,0.9924769834679085
15,0.992484386252293
15.100000000000001,0.9924871068621133
15.200000000000001,0.9924993734439477
15.3,0.9925180288212072
15.4,0.9925318932210693
15.5,0.9925490620776437
15.600000000000001,0.992572939513584
15.700000000000001,0.9926051173623361
15.8,0.9926420452757587
15.9,0.9926770108130272
16,0.9927231155028995
16.1,0.9927829938783469
16.2,0.9928473366934232
16.3,0.9929192104495784
16.400000000000002,0.9930002067826109
16.5,0.9930972501629197
16.6,0.9932088556931477
16.7,0.9933261984597421
16.8,0.9934572198675414
16.900000000000002,0.9936064913574665
17,0.9937690687376978
17.1,0.9939445957332677
17.2,0.9941304127765267
17.3,0.9943331230225992
17.400000000000002,0.9945543391257785
17.5,0.9947814798299082
17.6,0.9950185081736933
17.7,0.9952671064299741
17.8,0.995526152392386
17.900000000000002,0.995794024451038
18,0.9960611082735304
18.1,0.9963322895168569
18.2,0.9966096251941349
18.3,0.9968831661016105
18.400000000000002,0.9971529902281021
18.5,0.9974154042237198
18.6,0.9976697226836049
18.7,0.99791492813963
18.8,0.9981515304818132
18.900000000000002,0.9983757803164837
19,0.9985830198284029
19.1,0.9987769021857722
19.200000000000003,0.9989571061909024
19.3,0.9991217321419353
19.400000000000002,0.9992718950415532
19.5,0.9994075948897595
19.6,0.9995285191225894
19.700000000000003,0.9996347925247503
19.8,0.999726438301912
19.900000000000002,0.9998083358920589
20,0.999881362878688
