% Model,2D_rectangle.mph
% Version,COMSOL 6.3.0.290
% Date,"Jun 2 2025, 10:28"
% Table,Table 10 - Concentration_versus_L
% Time (s),"Molar concentration, c (mol/m^3)"
0.0262,0.08115094036871497
0.0263,0.09438910924905226
0.0264,0.10925958337744719
0.026500000000000003,0.12582086214473437
0.026600000000000002,0.14452813254786262
0.0267,0.16514571083252338
0.0268,0.18801115479268954
0.0269,0.21321897962885586
0.027,0.24067416142012082
0.027100000000000003,0.2707868009469137
0.027200000000000002,0.3033680232021639
0.0273,0.3384178281858723
0.0274,0.37593621589803966
0.0275,0.4159231863386655
0.027600000000000003,0.4578915505040482
0.027700000000000002,0.5021007509961419
0.027800000000000002,0.5485990637029393
0.0279,0.5973864886244402
0.028,0.6484630257606445
0.0281,0.7005885096524153
0.028200000000000003,0.7540032430791882
0.028300000000000002,0.8091182787655935
0.0284,0.8659336167116333
0.0285,0.9244492569173087
0.0286,0.9832308553581759
0.0287,1.0417486313248057
0.028800000000000003,1.101029221917982
0.028900000000000002,1.1610726271376977
0.029,1.2218788469839572
0.0291,1.2824790655227223
0.0292,1.3414247298626185
0.029300000000000003,1.4001505185198357
0.029400000000000003,1.458656431494371
0.029500000000000002,1.5169424687862247
0.0296,1.5746777107028147
0.0297,1.6302430039964544
0.0298,1.6848901402222514
0.029900000000000003,1.7386191193802054
0.030000000000000002,1.791429941470315
0.030100000000000002,1.8433226064925816
0.0302,1.8935864420060815
0.0303,1.9427001172054048
0.0304,1.9906650017664986
0.030500000000000003,2.037481095689364
0.030600000000000002,2.0831483989739956
0.0307,2.1281368706369492
0.0308,2.17225488832967
0.0309,2.2154155893467973
0.031,2.2576189736883276
0.031100000000000003,2.2988650413542615
0.031200000000000002,2.3399047112202904
0.0313,2.3807418768438153
0.031400000000000004,2.4210255337175535
0.0315,2.46075568184151
0.0316,2.4999323212156814
0.0317,2.539043098625234
0.0318,2.5784474056643285
0.031900000000000005,2.61767421605296
0.032,2.656723529791132
0.032100000000000004,2.6955953468788474
0.0322,2.7344463578641713
0.0323,2.773652318956846
0.0324,2.812885255144732
0.0325,2.8521451664278312
0.032600000000000004,2.891432052806141
0.0327,2.930753920147324
0.0328,2.9701901264554875
0.0329,3.009683194209717
0.033,3.049233123410017
0.033100000000000004,3.0888399140563854
0.0332,3.1285035661488165
0.0333,3.16805967184863
0.0334,3.207602605493788
0.0335,3.247143963078584
0.033600000000000005,3.286683744603012
0.0337,3.3262219500670764
0.033800000000000004,3.3656226351776395
0.0339,3.404920858701291
0.034,3.444155712325958
0.0341,3.4833271960516337
0.0342,3.522435309878324
0.034300000000000004,3.561439192193294
0.0344,3.6003283414974723
0.0345,3.639128876883616
0.0346,3.677840798351714
0.0347,3.7164641059017764
0.034800000000000005,3.755008499257935
0.0349,3.793486086920245
0.035,3.8318841301022624
0.0351,3.8702026288039737
0.0352,3.9084415830253847
0.035300000000000005,3.9466064136270846
0.0354,3.98471860867614
0.035500000000000004,4.022761071524685
0.0356,4.060733802172713
0.0357,4.098636800620227
0.0358,4.136470066867221
0.0359,4.174233600913704
0.036000000000000004,4.211927402759672
0.0361,4.249551472405122
0.0362,4.2871058098500585
0.0363,4.324590415094476
0.0364,4.361967685820941
0.036500000000000005,4.399261097294753
0.0366,4.436476849854543
0.0367,4.473614943500311
0.0368,4.510675378232048
0.0369,4.5476581540497705
0.037000000000000005,4.584563270953465
0.0371,4.6213907289431395
0.037200000000000004,4.6581405280187935
0.0373,4.694812668180422
0.0374,4.731360031625075
0.0375,4.767767099552461
0.0376,4.804078712826002
0.037700000000000004,4.840294871445693
0.0378,4.87641557541154
0.0379,4.9124408247235385
0.038,4.948370619381692
0.0381,4.984204959385998
0.038200000000000005,5.019943844736455
0.0383,5.055587275433067
0.038400000000000004,5.091124238323786
0.0385,5.126482703714021
0.0386,5.161729522894491
0.038700000000000005,5.1968646958652105
0.0388,5.2318882226261625
0.038900000000000004,5.26680010317735
0.039,5.301600337518772
0.0391,5.3362889256504396
0.0392,5.370865867572337
0.0393,5.405331163284481
0.039400000000000004,5.439684812786857
0.0395,5.473839278715672
0.0396,5.507838064480512
0.0397,5.541704806815561
0.0398,5.57543950572082
0.039900000000000005,5.609042161196292
0.04,5.642512773241975
0.040100000000000004,5.675851341857871
0.0402,5.709057867043976
0.0403,5.742132348800294
0.040400000000000005,5.775074787126814
0.0405,5.807885182023554
0.040600000000000004,5.8405635334905055
0.0407,5.87310984152766
0.0408,5.905524106135036
0.0409,5.937806327312615
0.041,5.969956505060402
0.041100000000000005,6.001974639378408
0.0412,6.03386073026662
0.0413,6.06561477772505
0.0414,6.0972367817536774
0.0415,6.128721425090894
0.041600000000000005,6.159976263968326
0.0417,6.19108961370016
0.041800000000000004,6.222061474286397
0.0419,6.252891845727025
0.042,6.283580728022051
0.042100000000000005,6.314128121171487
0.0422,6.34453402517531
0.042300000000000004,6.374798440033543
0.0424,6.4049213657461745
0.0425,6.434902802313208
0.0426,6.464742749734632
0.0427,6.494441208010464
0.042800000000000005,6.523998177140695
0.0429,6.5534136571253105
0.043000000000000003,6.58268764796434
0.0431,6.6118201496577695
0.0432,6.640811162205601
0.043300000000000005,6.669660685607827
0.0434,6.698368719864449
0.043500000000000004,6.7269352649754754
0.0436,6.755324142875938
0.0437,6.783493606599968
0.0438,6.811511389491371
0.0439,6.839377491550174
