% Model,COMSOL_3D_CNN_Design_1_1_Phase_1.mph
% Version,COMSOL 6.3.0.290
% Date,"Oct 2 2025, 21:31"
% Table,Table 27 - 3D_Pipe_2_Outlet_Concentration_Surface_Average
% Time (s),"Molar concentration, c2 (mol/m^3)"
0,-3.405622890382583E-139
0.1,-1.056116225981272E-135
0.2,-1.9255787344705312E-126
0.30000000000000004,-8.722584999615223E-118
0.4,9.54244845699503E-79
0.5,6.780534170218388E-74
0.6000000000000001,2.8934320232758873E-69
0.7000000000000001,4.1814535112523115E-49
0.8,1.7216968227416453E-46
0.9,1.076561182016494E-43
1,2.7446689773354703E-41
1.1,7.529538024201461E-39
1.2000000000000002,9.948039141471716E-37
1.3,9.45509515428513E-35
1.4000000000000001,6.564161487363394E-33
1.5,2.7232891948884806E-31
1.6,-1.302883549546282E-27
1.7000000000000002,-8.633964348927178E-26
1.8,-2.855266382522564E-24
1.9000000000000001,-1.1394475870205607E-22
2,-2.855639346492369E-21
2.1,-4.2187373208365517E-20
2.2,-6.208251025679928E-19
2.3000000000000003,-6.8261388075514484E-18
2.4000000000000004,-5.4654288461983274E-17
2.5,-4.2329286038213034E-16
2.6,-2.554227413085971E-15
2.7,-1.0392465496425269E-14
2.8000000000000003,5.067496803055031E-14
2.9000000000000004,1.6195424409784772E-12
3,1.6974834575162625E-11
3.1,1.570444949577186E-10
3.2,8.205786610327665E-10
3.3000000000000003,3.100745553570881E-9
3.4000000000000004,1.1122182091148564E-8
3.5,3.5670453373012925E-8
3.6,1.0575092858113055E-7
3.7,3.025261939193111E-7
3.8000000000000003,8.004490451349087E-7
3.9000000000000004,1.9940061478398584E-6
4,4.758541316666885E-6
4.1000000000000005,1.0656574451766614E-5
4.2,2.2678846345897583E-5
4.3,4.614090743081836E-5
4.4,8.897452290089797E-5
4.5,1.639169256885798E-4
4.6000000000000005,2.888811584076882E-4
4.7,4.858497371287556E-4
4.800000000000001,7.844998494973231E-4
4.9,0.0012213914416582734
5,0.0018134039875655655
5.1000000000000005,0.00257648068873728
5.2,0.0035265508401792363
5.300000000000001,0.004659306809484858
5.4,0.005957503131790556
5.5,0.007394597180600966
5.6000000000000005,0.008927441276132654
5.7,0.010486505859090296
5.800000000000001,0.012032412110801013
5.9,0.0135070883130432
6,0.01485547607322578
6.1000000000000005,0.016031044638669823
6.2,0.017023383845539784
6.300000000000001,0.01781805843465475
6.4,0.01841980843616845
6.5,0.01885630885774642
6.6000000000000005,0.019146294186885484
6.7,0.019315847853758488
6.800000000000001,0.019390103839619997
6.9,0.01940447105652358
7,0.019377872431923703
7.1000000000000005,0.01933544889068901
7.2,0.01929360461011789
7.300000000000001,0.019259208732117054
7.4,0.019233378230428467
7.5,0.01921749829468042
7.6000000000000005,0.019209945965772565
7.7,0.019207938630736592
7.800000000000001,0.01921007228837425
7.9,0.019214543961935632
8,0.019220221755961955
8.1,0.019227290691170167
8.200000000000001,0.019236657326996545
8.3,0.01924999511975493
8.4,0.019270538712028558
8.5,0.019304213433827586
8.6,0.01935702096435291
8.700000000000001,0.01943875744183953
8.8,0.01956480259073754
8.9,0.0197600504065684
9,0.020048315006751152
9.1,0.0204670428350554
9.200000000000001,0.02107177328315511
9.3,0.021942031402984764
9.4,0.023149113369392748
9.5,0.024800339424668433
9.600000000000001,0.027043556200562948
9.700000000000001,0.030295043267537305
9.8,0.034570110503207
9.9,0.039977546514216235
10,0.047054149904299555
10.100000000000001,0.0555172944766767
10.200000000000001,0.06621709946517758
10.3,0.0790542773928339
10.4,0.09426871048731905
10.5,0.11240966430147038
10.600000000000001,0.13317488013886675
10.700000000000001,0.1572856257952795
10.8,0.1844409155550531
10.9,0.2147390779371937
11,0.24822885509400625
11.100000000000001,0.2847775779105993
11.200000000000001,0.32392932602911917
11.3,0.3658973866640825
11.4,0.40964180080416296
11.5,0.4552217405635353
11.600000000000001,0.5021450601695481
11.700000000000001,0.5492369387723277
11.8,0.597145163455516
11.9,0.643515296539643
12,0.6892943219734532
12.100000000000001,0.7333087051273242
12.200000000000001,0.7748407108270255
12.3,0.8141959675696104
12.4,0.8498786434213413
12.5,0.8825756290770395
12.600000000000001,0.9115612901136724
12.700000000000001,0.936830429130786
12.8,0.958500715852551
12.9,0.9765200989598926
13,0.9909164389432672
13.100000000000001,1.0024029480216823
13.200000000000001,1.0107227844117488
13.3,1.016492671705168
13.4,1.0201733434079316
13.5,1.0215988854359648
13.600000000000001,1.021989552552861
13.700000000000001,1.0207948617962124
13.8,1.0189503099056607
13.9,1.0165268528311597
14,1.013608843579983
14.100000000000001,1.010894109803152
14.200000000000001,1.008019160539955
14.3,1.0055825748129696
14.4,1.0033954329296164
14.5,1.0015445951928046
14.600000000000001,1.0001285330348146
14.700000000000001,0.9990768864806753
14.8,0.998353137485096
14.9,0.9979734816671105
15,0.9978110574204504
15.100000000000001,0.9978468752706685
15.200000000000001,0.9980601740204919
15.3,0.9983049547736024
15.4,0.9986553825472613
15.5,0.9989685539353558
15.600000000000001,0.9992828351420857
15.700000000000001,0.9995719153054178
15.8,0.9997994390112896
15.9,0.9999873320440887
16,1.0001186109808415
16.1,1.0002006850905512
16.2,1.0002463610805765
16.3,1.0002585753760158
16.400000000000002,1.000240791393414
16.5,1.0002158299204589
16.6,1.0001723654578742
16.7,1.0001324906778064
16.8,1.0000913791352108
16.900000000000002,1.0000526786063646
17,1.0000230442325075
17.1,0.9999985653617666
17.2,0.9999821439542933
17.3,0.9999725339873192
17.400000000000002,0.9999678126978545
17.5,0.9999673737134865
17.6,0.9999709078848297
