% Model,COMSOL_3D_CNN_Design_1_2.mph
% Version,COMSOL 6.3.0.290
% Date,"Sep 30 2025, 15:03"
% Table,Table 27 - 3D_Pipe_2_Outlet_Concentration_Surface_Average
% Time (s),"Molar concentration, c2 (mol/m^3)"
0,3.4092465083538866E-120
0.1,-2.4636368851907694E-116
0.2,-3.6571517167773905E-111
0.30000000000000004,3.715305367347256E-79
0.4,1.751193526297914E-72
0.5,3.2687607843439893E-49
0.6000000000000001,1.6032782440185933E-45
0.7000000000000001,4.936175882518544E-42
0.8,1.5038436143500592E-38
0.9,-1.7829736120392063E-29
1,-2.724855350133817E-27
1.1,-3.744477219281563E-25
1.2000000000000002,-3.331126850127331E-23
1.3,-1.7909989923547833E-21
1.4000000000000001,-6.218063658240972E-20
1.5,-1.547792587090724E-18
1.6,-3.2387560129420184E-17
1.7000000000000002,-4.939430224152951E-16
1.8,-5.7445909402097395E-15
1.9000000000000001,-5.342435721934069E-14
2,-4.1738349967356677E-13
2.1,-5.025043665412339E-12
2.2,7.286854378530695E-11
2.3000000000000003,1.1513691008381977E-9
2.4000000000000004,6.991742904919999E-9
2.5,3.1356103104982226E-8
2.6,1.2128320275300001E-7
2.7,4.148806568620592E-7
2.8000000000000003,1.275998316232639E-6
2.9000000000000004,3.5785321122380854E-6
3,9.242587133441306E-6
3.1,2.2160689143164404E-5
3.2,4.960392005474353E-5
3.3000000000000003,1.042077092748725E-4
3.4000000000000004,2.0664189227090734E-4
3.5,3.8893017144152396E-4
3.6,6.97078213296678E-4
3.7,0.0011904072120187538
3.8000000000000003,0.0019391007738740584
3.9000000000000004,0.00301688192760355
4,0.0044971502282964955
4.1000000000000005,0.006443901098975597
4.2,0.0088981778261
4.3,0.011869391789986389
4.4,0.015327080231217831
4.5,0.019199507719714425
4.6000000000000005,0.023383234214126834
4.7,0.02774990556056809
4.800000000000001,0.03215301775878147
4.9,0.03643727198664711
5,0.04045989595298825
5.1000000000000005,0.04409204190504287
5.2,0.04726339285012144
5.300000000000001,0.04995398053656091
5.4,0.05214071817053667
5.5,0.0538668156181169
5.6000000000000005,0.055141319480843706
5.7,0.056063564767756126
5.800000000000001,0.05664264810231996
5.9,0.0569678948883949
6,0.05709805965748016
6.1000000000000005,0.05708852123762268
6.2,0.05703552646601543
6.300000000000001,0.05693481892278371
6.4,0.056848044365496536
6.5,0.05676393319128549
6.6000000000000005,0.056701681088505235
6.7,0.056657342744830884
6.800000000000001,0.05663249894258089
6.9,0.05661980261492666
7,0.05661908170512523
