% Model,2D_rectangle.mph
% Version,COMSOL 6.3.0.290
% Date,"Jun 1 2025, 18:19"
% Table,Table 9 - Concentration Turn
% Time (s),"Molar concentration, c (mol/m^3)"
0.00338,7.996830968653064E-210
0.0033900000000000002,2.536440480515799E-209
0.0034000000000000002,9.207181599793566E-209
0.0034100000000000003,2.4628128784210255E-208
0.0034200000000000003,9.367050931731486E-208
0.0034300000000000003,3.1003762782033536E-207
0.0034400000000000003,8.79550359445243E-207
0.0034500000000000004,3.301949716335328E-206
0.0034600000000000004,9.722589385723028E-206
0.0034700000000000004,3.1814992625889343E-205
0.0034800000000000005,1.1048289507173814E-204
0.0034900000000000005,2.863129137035043E-204
0.0035,1.1027267248228889E-203
0.00351,3.480238351082891E-203
0.00352,1.0127269514037074E-202
0.00353,3.6471163396123148E-202
0.00354,1.0190582396090964E-201
0.00355,3.4430199820753855E-201
0.0035600000000000002,1.1442117137837146E-200
0.0035700000000000003,3.028733378593008E-200
0.0035800000000000003,1.1214675249539484E-199
0.0035900000000000003,3.3757001590122484E-199
0.0036000000000000003,1.0081938598353796E-198
0.0036100000000000004,3.484318825928983E-198
0.0036200000000000004,9.240305337357163E-198
0.0036300000000000004,3.225615272060376E-197
0.0036400000000000004,1.0261846689774815E-196
0.0036500000000000005,2.77581201966385E-196
0.0036600000000000005,9.885541007970636E-196
0.00367,2.8388065646310026E-195
0.00368,8.706433176676196E-195
0.00369,2.888656884363785E-194
0.0037,7.273077799979066E-194
0.00371,2.6245309910369626E-193
0.00372,7.995743566381679E-193
0.0037300000000000002,2.2111254559805E-192
0.0037400000000000003,7.576845533774058E-192
0.0037500000000000003,2.0764937865906505E-191
0.0037600000000000003,6.542487636575845E-191
0.0037700000000000003,2.0847099102094746E-190
0.0037800000000000004,5.295211538934538E-190
0.0037900000000000004,1.860359806075781E-189
0.0038000000000000004,5.429485170712272E-189
0.0038100000000000005,1.535519326411134E-188
0.0038200000000000005,5.064907381398411E-188
0.0038300000000000005,1.3252840601698545E-187
0.0038400000000000005,4.290958527918954E-187
0.00385,1.3136315169398359E-186
0.00386,3.4006712461305853E-186
0.00387,1.1522075855647635E-185
0.00388,3.22275666341398E-185
0.0038900000000000002,9.323563628431722E-185
0.0039000000000000003,2.9615257012737004E-184
0.00391,7.402737663451566E-184
0.003920000000000001,2.463318167550133E-183
0.00393,7.248283277517533E-183
0.00394,1.9128547059666608E-182
0.00395,6.252896669822379E-182
0.00396,1.6769616867957777E-181
0.0039700000000000004,4.963689133425729E-181
0.00398,1.5189196933377222E-180
0.0039900000000000005,3.7127601320077594E-180
0.004,1.2411788303913409E-179
0.0040100000000000005,3.5118710993914714E-179
0.00402,9.449594677424707E-179
0.004030000000000001,2.981437953717373E-178
0.00404,7.671197765735375E-178
0.004050000000000001,2.323178339522776E-177
0.00406,6.851661375248235E-177
0.004070000000000001,1.7029712545826956E-176
0.00408,5.503496704880803E-176
0.004090000000000001,1.4981270920976234E-175
0.0041,4.110414249582613E-175
0.00411,1.252258155284382E-174
0.00412,3.0933582378099476E-174
0.00413,9.583547978272992E-174
0.0041400000000000005,2.7253405054283916E-173
0.00415,6.888493637202278E-173
0.0041600000000000005,2.1529275513914664E-172
0.00417,5.641453794627563E-172
0.0041800000000000006,1.57826132441798E-171
0.00419,4.644837945104722E-171
0.004200000000000001,1.102495407334415E-170
0.00421,3.493013920221608E-170
0.004220000000000001,9.58275726667684E-170
0.00423,2.4631906507685525E-169
0.004240000000000001,7.448318919900515E-169
0.00425,1.8799920510502558E-168
0.004260000000000001,5.36201363676324E-168
0.00427,1.525103947058834E-167
0.00428,3.649600201928167E-167
0.00429,1.1275237091241958E-166
0.0043,2.9857156414184293E-166
0.0043100000000000005,7.804321757243349E-166
0.00432,2.284208816097481E-165
0.0043300000000000005,5.557794997695308E-165
0.00434,1.615567240005009E-164
0.004350000000000001,4.443094980503038E-164
0.00436,1.0789426650003708E-163
0.004370000000000001,3.2305979988800644E-163
0.00438,8.262351928792285E-163
0.004390000000000001,2.195841327556556E-162
0.0044,6.22349074073288E-162
0.004410000000000001,1.4610393810903762E-161
0.00442,4.326362308962743E-161
0.004430000000000001,1.1510614450870028E-160
0.00444,2.8362520783537568E-160
0.00445,8.234066831862161E-160
0.00446,2.0353265876068957E-159
0.00447,5.498215328502014E-159
0.0044800000000000005,1.509694506063324E-158
0.00449,3.486840442101139E-158
0.0045000000000000005,1.0318975214767844E-157
0.00451,2.65750948111958E-157
0.004520000000000001,6.643334327165355E-157
0.00453,1.870797169829061E-156
0.004540000000000001,4.4729027475986935E-156
0.00455,1.2276856742171637E-155
0.004560000000000001,3.2674091093954214E-155
0.00457,7.643671919969112E-155
0.004580000000000001,2.1965745407399403E-154
0.00459,5.479248692672995E-154
0.004600000000000001,1.389273718525057E-153
0.00461,3.7965841433417645E-153
0.00462,8.788085587769313E-153
0.0046300000000000004,2.4493584770420055E-152
0.00464,6.3219191532968595E-152
0.0046500000000000005,1.4977358257241184E-151
0.00466,4.181169280193227E-151
0.0046700000000000005,1.0109179451658952E-150
0.00468,2.598853161983546E-150
0.004690000000000001,6.895333004197667E-150
0.0047,1.5468584177567084E-149
0.004710000000000001,4.3746137382353265E-149
0.00472,1.095640596856168E-148
0.004730000000000001,2.6280966365111916E-148
0.00474,7.130297022274049E-148
0.004750000000000001,1.6722957307902997E-147
0.00476,4.3568010315578696E-147
0.004770000000000001,1.122861078224588E-146
0.00478,2.5365238257816036E-146
0.00479,7.007144368552038E-146
0.0048000000000000004,1.704029811425886E-145
0.00481,4.137127298761683E-145
0.0048200000000000005,1.0913448869206544E-144
0.00483,2.485095514933172E-144
0.0048400000000000006,6.557155655887049E-144
0.00485,1.6424449620067315E-143
0.004860000000000001,3.7510104963035575E-143
0.00487,1.0083686163568282E-142
0.004880000000000001,2.3826907867290487E-142
0.00489,5.85270846718058E-142
0.004900000000000001,1.5018275060588155E-141
0.00491,3.3236511982964093E-141
0.004920000000000001,8.874958498847264E-141
0.00493,2.1617711475637715E-140
0.004940000000000001,4.989846142830803E-140
0.00495,1.305900889502905E-139
0.00496,3.0006021348173164E-139
0.0049700000000000005,7.453092053552125E-139
0.00498,1.8612950674663595E-138
0.0049900000000000005,4.068609868667764E-138
0.005,1.0820185713422264E-137
0.0050100000000000006,2.5645972106767598E-137
0.00502,5.980778346232989E-137
0.005030000000000001,1.5244877762995763E-136
0.00504,3.409158333622098E-136
0.005050000000000001,8.5572151191004E-136
0.00506,2.0809279750814142E-135
0.005070000000000001,4.5917090034386945E-135
0.00508,1.1901722906356152E-134
0.005090000000000001,2.7468418278815513E-134
0.0051,6.468986704965709E-134
0.005110000000000001,1.6067439710700093E-133
0.00512,3.5003564015530127E-133
0.00513,8.871859850882075E-133
0.0051400000000000005,2.1019993796271417E-132
0.00515,4.6805241515906595E-132
0.0051600000000000005,1.1829245366863817E-131
0.00517,2.660401328434652E-131
0.005180000000000001,6.32375004829398E-131
0.00519,1.531235578981641E-130
0.005200000000000001,3.2532226663761714E-130
0.00521,8.318202949542223E-130
0.005220000000000001,1.921356101467576E-129
0.00523,4.3156018754654046E-129
0.005240000000000001,1.0639450567318402E-128
0.00525,2.3336433824561527E-128
0.005260000000000001,5.595021668580982E-128
0.00527,1.3214547976462563E-127
0.005280000000000001,2.8229134103225266E-127
0.00529,7.063193230948995E-127
0.0053,1.59158264517015E-126
0.0053100000000000005,3.6043523799659234E-126
0.00532,8.671974351366786E-126
0.0053300000000000005,1.856745774749207E-125
0.00534,4.486672141086425E-125
0.005350000000000001,1.0341891273880121E-124
0.00536,2.226335480861923E-124
0.005370000000000001,5.439168184735654E-124
0.00538,1.1965320130299117E-123
0.005390000000000001,2.7305040003780175E-123
0.0054,6.414385283837452E-123
0.005410000000000001,1.341963573575108E-122
0.00542,3.265340436241866E-122
0.005430000000000001,7.350020092112653E-122
0.00544,1.5938305194160095E-121
0.005450000000000001,3.803705630443844E-121
0.0054600000000000004,8.175295390347693E-121
0.00547,1.878704083436899E-120
0.0054800000000000005,4.3113482630507105E-120
0.00549,8.932056239087429E-120
0.0055000000000000005,2.159636006790547E-119
0.00551,4.7501105948232755E-119
0.005520000000000001,1.0370688460727852E-118
0.00553,2.418737011506268E-118
0.005540000000000001,5.083468175842434E-118
0.00555,1.1755058584634924E-117
0.005560000000000001,2.6366773182041717E-117
0.00557,5.498008602066581E-117
0.005580000000000001,1.2996556777051627E-116
0.00559,2.795209541302456E-116
0.005600000000000001,6.140776512851452E-116
0.00561,1.4003099251896514E-115
0.005620000000000001,2.8805259666479947E-115
0.0056300000000000005,6.696910047606981E-115
0.00564,1.4690428210683437E-114
0.0056500000000000005,3.0818012117389114E-114
0.00566,7.125274812931917E-114
0.0056700000000000006,1.4995920731005232E-113
0.00568,3.312892744293169E-113
0.005690000000000001,7.389972854599683E-113
0.0057,1.4893626799034606E-112
0.005710000000000001,3.477940643979153E-112
0.00572,7.465812149790371E-112
0.005730000000000001,1.574902778243436E-111
0.00574,3.5629804811284274E-111
0.005750000000000001,7.343737436078058E-111
0.00576,1.6302738968735403E-110
0.005770000000000001,3.559244419336054E-110
0.00578,7.201028386813465E-110
0.005790000000000001,1.6484123689118345E-109
0.0058000000000000005,3.46498016577012E-109
0.00581,7.345820861394169E-109
0.0058200000000000005,1.6268987489094729E-108
0.00583,3.2867632216267723E-108
0.005840000000000001,7.326001205742343E-108
0.00585,1.5662699993849567E-107
0.005860000000000001,3.184493565880076E-107
0.00587,7.138178875376039E-107
0.005880000000000001,1.470301732511289E-106
0.00589,3.1306569045904173E-106
0.005900000000000001,6.790848938744501E-106
0.00591,1.3459663434793912E-105
0.005920000000000001,3.009502770130428E-105
0.00593,6.304517353777055E-105
0.005940000000000001,1.2874998793368006E-104
0.00595,2.8271786956439596E-104
0.005960000000000001,5.710583971244888E-104
0.0059700000000000005,1.2203783298934374E-103
0.00598,2.5940021012482416E-103
0.0059900000000000005,5.099652273862475E-103
0.006,1.1313491546493736E-102
0.006010000000000001,2.3237076285850228E-102
0.00602,4.7638512289975005E-102
0.006030000000000001,1.025214837869452E-101
0.00604,2.032333135328349E-101
0.006050000000000001,4.3556951971772315E-101
0.00606,9.077182628461478E-101
0.006070000000000001,1.791518576871151E-100
0.00608,3.8959261839083453E-100
0.006090000000000001,7.850718775989386E-100
0.0061,1.614735946730939E-99
0.006110000000000001,3.4072925960760223E-99
0.0061200000000000004,6.634487841586096E-99
0.006130000000000001,1.4247868340899358E-98
0.0061400000000000005,2.9127556990962723E-98
0.00615,5.7684650760637754E-98
0.0061600000000000005,1.2301572813555957E-97
0.00617,2.433748205727884E-97
0.006180000000000001,5.01869476879833E-97
0.00619,1.0388672929071157E-96
0.006200000000000001,1.9886652065403734E-96
0.00621,4.2754611320862675E-96
0.006220000000000001,8.579328825721698E-96
0.00623,1.70396166456828E-95
0.006240000000000001,3.5649731075338905E-95
0.00625,6.929572212416074E-95
0.006260000000000001,1.4316126721857847E-94
0.00627,2.90854906735766E-94
0.006280000000000001,5.580256561332327E-94
0.0062900000000000005,1.1780240455628364E-93
0.006300000000000001,2.3217176201002583E-93
0.0063100000000000005,4.621770942630467E-93
0.00632,9.490605318866934E-93
0.0063300000000000006,1.8139043204897345E-92
0.00634,3.7513849773470826E-92
0.006350000000000001,7.484360163451892E-92
0.00636,1.4395415822086948E-91
0.006370000000000001,2.9829607985864733E-91
0.00638,5.777894207764718E-91
0.006390000000000001,1.1520755451353529E-90
0.0064,2.323040512604161E-90
0.006410000000000001,4.369164707671485E-90
0.00642,9.037778003267275E-90
0.006430000000000001,1.7716509120139068E-89
0.00644,3.414358698131735E-89
0.006450000000000001,6.947589631135614E-89
0.0064600000000000005,1.323481751172915E-88
0.006470000000000001,2.64143035534176E-88
0.0064800000000000005,5.232571357487928E-88
0.00649,9.77100990441549E-88
0.006500000000000001,2.0035273826447013E-87
0.00651,3.8611543692456176E-87
0.006520000000000001,7.451785447304733E-87
0.00653,1.4896089296667304E-86
0.006540000000000001,2.79270730050779E-86
0.00655,5.574833979231614E-86
0.006560000000000001,1.0854921190780062E-85
0.00657,2.030408836579465E-85
0.006580000000000001,4.0901524727237903E-85
0.00659,7.75406278245879E-85
0.006600000000000001,1.497671248833505E-84
0.00661,2.9424403444434247E-84
0.006620000000000001,5.433124659181957E-84
0.0066300000000000005,1.0839161491016122E-83
0.006640000000000001,2.0755657663519837E-83
0.0066500000000000005,3.886882173221815E-83
0.00666,7.695361239018547E-83
0.006670000000000001,1.436016764270429E-82
0.00668,2.773983761368382E-82
0.006690000000000001,5.358878457742218E-82
0.0067,9.75292953265562E-82
0.006710000000000001,1.9429187064609283E-81
0.00672,3.6608125249799093E-81
0.006730000000000001,6.859773471492994E-81
0.00674,1.3353233922546664E-80
0.006750000000000001,2.4543698744844932E-80
0.00676,4.7384562976116936E-80
0.006770000000000001,9.005182101739206E-80
0.0067800000000000004,1.6399900378150323E-79
0.006790000000000001,3.2130766778789387E-79
0.0068000000000000005,5.96032990161886E-79
0.006810000000000001,1.1168978731470324E-78
0.0068200000000000005,2.138565963864969E-78
0.00683,3.874274555188363E-78
0.006840000000000001,7.469953833476429E-78
0.00685,1.397246691415152E-77
0.006860000000000001,2.545694940226799E-77
0.00687,4.90564099789445E-77
0.006880000000000001,8.964445997895102E-77
0.00689,1.678825771027271E-76
0.006900000000000001,3.1632739731962226E-76
0.00691,5.652199613123513E-76
0.006920000000000001,1.0875221362939679E-75
0.00693,2.003150602966423E-75
0.006940000000000001,3.6492145138379915E-75
0.0069500000000000004,6.919392484211391E-75
0.006960000000000001,1.2463309947433237E-74
0.0069700000000000005,2.3311389360409882E-74
0.006980000000000001,4.324309166766179E-74
0.0069900000000000006,7.675386492050907E-74
0.007,1.463111204206732E-73
0.007010000000000001,2.6552189920395515E-73
0.00702,4.833852607706388E-73
0.007030000000000001,9.022270850411629E-73
0.00704,1.6028189277379646E-72
0.007050000000000001,2.992071339558549E-72
0.00706,5.466873084565451E-72
0.007070000000000001,9.70083100161244E-72
0.00708,1.8201390319679226E-71
0.007090000000000001,3.256177626474185E-71
0.0071,5.92039441743874E-71
0.007110000000000001,1.0881948059568081E-70
0.0071200000000000005,1.9078703852999017E-70
0.007130000000000001,3.552034072347225E-70
0.0071400000000000005,6.395418996280148E-70
0.007150000000000001,1.1339707902300727E-69
0.0071600000000000006,2.0949710036491332E-69
0.00717,3.696579772040297E-69
0.007180000000000001,6.708459054451025E-69
0.00719,1.2147774590687357E-68
0.007200000000000001,2.1033073877539374E-68
0.00721,3.902413712825809E-68
0.007220000000000001,6.927254581056822E-68
0.00723,1.226655327409142E-67
0.007240000000000001,2.232263083523106E-67
0.00725,3.8871209769343694E-67
0.007260000000000001,7.036409731569308E-67
0.00727,1.2558327052609558E-66
0.007280000000000001,2.1724397158945516E-66
0.0072900000000000005,3.9699019111005474E-66
0.007300000000000001,6.951184102219775E-66
0.0073100000000000005,1.2285823945580967E-65
0.007320000000000001,2.2031491848614113E-65
0.007330000000000001,3.78819343921191E-65
0.00734,6.835445588776004E-65
0.007350000000000001,1.2029481431280552E-64
0.00736,2.0780578765442282E-64
0.007370000000000001,3.741498649034874E-64
0.00738,6.465382877890832E-64
0.007390000000000001,1.1399094563140477E-63
0.0074,2.0151181603211658E-63
0.007410000000000001,3.4232670880439765E-63
0.00742,6.153058052473149E-63
0.007430000000000001,1.0682342641844885E-62
0.00744,1.8418237982017103E-62
0.007450000000000001,3.2685090815458624E-62
0.0074600000000000005,5.576846806104411E-62
0.007470000000000001,9.80243829059324E-62
0.0074800000000000005,1.708959560518697E-61
0.007490000000000001,2.8843637306554797E-61
0.007500000000000001,5.1349332775037304E-61
0.00751,8.798412310857448E-61
0.007520000000000001,1.5132993802972875E-60
0.00753,2.647895875864701E-60
0.007540000000000001,4.4632592127536485E-60
0.00755,7.816261344757915E-60
0.007560000000000001,1.344447646644125E-59
0.00757,2.2646807335956847E-59
0.007580000000000001,3.97465443305062E-59
0.00759,6.724549841027799E-59
0.007600000000000001,1.1531451356555006E-58
0.0076100000000000004,1.9902051728798667E-58
0.007620000000000001,3.3157583858068265E-58
0.0076300000000000005,5.781743902198775E-58
0.007640000000000001,9.815953728821921E-58
0.0076500000000000005,1.6494016777704019E-57
0.007660000000000001,2.8548010901649174E-57
0.007670000000000001,4.771281963005579E-57
0.007680000000000001,8.152890673520893E-57
0.007690000000000001,1.3884455757041025E-56
0.0077,2.288006430499653E-56
0.007710000000000001,3.9691464460967894E-56
0.00772,6.653996090688246E-56
0.007730000000000001,1.1147749195753076E-55
0.00774,1.9034662593518916E-55
0.007750000000000001,3.1441297687490665E-55
0.00776,5.350372918869286E-55
0.007770000000000001,8.994390467601155E-55
0.0077800000000000005,1.4784622146442368E-54
0.007790000000000001,2.5298072828096392E-54
0.0078000000000000005,4.1895555498764024E-54
0.007810000000000001,6.99452358252878E-54
0.00782,1.178631135118462E-53
0.00783,1.9249891512804938E-53
0.007840000000000001,3.260374036678893E-53
0.007850000000000001,5.412444951355017E-53
0.00786,8.870281899654953E-53
0.00787,1.4975902498762658E-52
0.00788,2.451045411804106E-52
0.007890000000000001,4.075660726902054E-52
0.0079,6.78006571077013E-52
0.00791,1.0954069201798657E-51
0.00792,1.8455148451185277E-51
0.007930000000000001,3.026565061863457E-51
0.007940000000000001,4.942994651571222E-51
0.00795,8.236949333890091E-51
0.00796,1.3328573560067505E-50
0.007970000000000001,2.2062524255164526E-50
0.007980000000000001,3.624616150060797E-50
0.00799,5.817692980391221E-50
0.008,9.70687794974623E-50
0.008010000000000001,1.573206334236078E-49
0.008020000000000001,2.5592295146301857E-49
0.00803,4.21065070192936E-49
