% Model,2D_turn.mph
% Version,COMSOL 6.3.0.290
% Date,"May 28 2025, 14:57"
% Table,Table 1 - Outlet Concentration
% Time (s),"Molar concentration, c (mol/m^3)"
0,-5.5684068416420155E-30
2.0E-5,-1.1372728244503252E-30
4.0E-5,-4.7555047508881426E-29
6.000000000000001E-5,-4.300751439748308E-29
8.0E-5,-2.670065209024829E-29
1.0E-4,7.606208723593728E-29
1.2000000000000002E-4,8.031404502164898E-29
1.4000000000000001E-4,-1.0071740711032996E-28
1.6E-4,-8.542179319282841E-29
1.8E-4,3.874804334795288E-28
2.0E-4,-4.707941763436448E-28
2.2E-4,7.959101521104147E-28
2.4000000000000003E-4,3.469386194448014E-27
2.6000000000000003E-4,1.0928427536622585E-27
2.8000000000000003E-4,1.3281744333335018E-26
3.0000000000000003E-4,-1.2189889546659224E-26
3.2E-4,-7.17063968458758E-27
3.4E-4,2.860360488072479E-25
3.6E-4,3.3841432479540126E-24
3.8E-4,1.0836709380955215E-23
4.0E-4,1.577948052089281E-23
4.2E-4,2.7039388354966526E-24
4.4E-4,-5.796712933362778E-23
4.6E-4,-3.060608137673579E-22
4.8000000000000007E-4,-1.1790397451224649E-21
5.0E-4,-2.388190696912888E-21
5.200000000000001E-4,1.1146915930120145E-20
5.4E-4,1.4412998664561347E-19
5.600000000000001E-4,9.029599586549414E-19
5.8E-4,4.4174152335751956E-18
6.000000000000001E-4,1.861765722749703E-17
6.2E-4,7.037073351850176E-17
6.4E-4,2.6157214216017735E-16
6.600000000000001E-4,1.1501515330149282E-15
6.8E-4,6.544485446733906E-15
7.000000000000001E-4,4.2447781967890774E-14
7.2E-4,2.7274654941226117E-13
7.400000000000001E-4,1.8370987574592417E-12
7.6E-4,1.1685677064387057E-11
7.800000000000001E-4,7.094423177562643E-11
8.0E-4,4.236479250542616E-10
8.200000000000001E-4,2.5236516972860975E-9
8.4E-4,1.1965780021403757E-8
8.600000000000001E-4,4.915060365844412E-8
8.8E-4,1.917131211713141E-7
9.000000000000001E-4,7.044695813786359E-7
9.2E-4,2.657841722301744E-6
9.400000000000001E-4,1.075344531558044E-5
9.600000000000001E-4,3.6141885678136854E-5
9.800000000000002E-4,1.1009203749665372E-4
0.001,3.0517831142597217E-4
0.00102,7.793623715226622E-4
0.0010400000000000001,0.0018500132214615038
0.0010600000000000002,0.004109606152997812
0.00108,0.00858966431958913
0.0011,0.01696831033559131
0.0011200000000000001,0.03179987335871543
0.0011400000000000002,0.056716974314866955
0.00116,0.09653023641672938
0.00118,0.15713856283611258
0.0012000000000000001,0.2451671903183816
0.0012200000000000002,0.3672846883270219
0.00124,0.5292238198153771
0.00126,0.7346079868043807
0.00128,0.9837700935309556
0.0013000000000000002,1.2728875116367477
0.0013200000000000002,1.593728733889802
0.00134,1.9343159580707765
0.00136,2.280389456679738
0.0013800000000000002,2.616929787887164
0.0014000000000000002,2.9278848709438594
0.00142,3.214526748888778
0.00144,3.472041788593877
0.0014600000000000001,3.7023007886837775
0.0014800000000000002,3.9077370708350827
0.0015,4.0874792679226655
0.00152,4.250717308420831
0.0015400000000000001,4.394900873098202
0.0015600000000000002,4.527715621190781
0.00158,4.648108250420441
0.0016,4.760237395333016
0.0016200000000000001,4.864308862363661
0.0016400000000000002,4.963031002030741
0.0016600000000000002,5.057299386428127
0.00168,5.146214903196779
0.0017000000000000001,5.229777552336706
0.0017200000000000002,5.310091172994249
0.0017400000000000002,5.387970726501227
0.00176,5.462098687137654
0.0017800000000000001,5.532475054903523
0.0018000000000000002,5.601071319058996
0.0018200000000000002,5.670414204119843
0.00184,5.738178215886145
0.00186,5.804363354357903
0.0018800000000000002,5.869599175687834
0.0019000000000000002,5.935999101268113
0.0019200000000000003,6.0020166197234275
0.00194,6.067651731053777
0.0019600000000000004,6.132971344200448
0.00198,6.198886999723518
0.002,6.264813270606246
0.00202,6.330750156848625
0.00204,6.396697658450659
0.00206,6.462271254675817
0.0020800000000000003,6.527664811996665
0.0021000000000000003,6.592904688412141
0.0021200000000000004,6.657990883922246
0.00214,6.722425680132745
0.00216,6.786317907949217
0.00218,6.849791153948354
0.0022,6.912845418130158
0.00222,6.975172209269654
0.0022400000000000002,7.0367051869236885
0.0022600000000000003,7.097604499505796
0.0022800000000000003,7.15787014701598
0.0023000000000000004,7.217315872901858
0.00232,7.27576368864153
0.00234,7.333395794075584
0.00236,7.390212189204025
0.00238,7.446233416840775
0.0024000000000000002,7.501511140026884
0.0024200000000000003,7.556005525576083
0.0024400000000000003,7.609716573488364
0.0024600000000000004,7.662625369053538
0.00248,7.71458106198382
0.0025,7.765683692847691
0.00252,7.815933261645163
0.00254,7.865329768376224
0.00256,7.9140607735627375
0.0025800000000000003,7.962019382054824
0.0026000000000000003,8.009200546312393
0.0026200000000000004,8.055604266335429
0.0026400000000000004,8.101259352939877
0.00266,8.14615678209919
0.00268,8.190291110333849
0.0027,8.233662337643846
0.00272,8.276453643813248
0.0027400000000000002,8.318677317485829
0.0027600000000000003,8.360255147108113
0.0027800000000000004,8.401187132680096
0.0028000000000000004,8.441430334607045
0.00282,8.48095509040547
0.00284,8.5197963697042
0.00286,8.557954172503232
0.00288,8.59544596729846
0.0029000000000000002,8.632305070662937
0.0029200000000000003,8.668504141770308
0.0029400000000000003,8.704043180620568
0.0029600000000000004,8.738936583830974
0.0029800000000000004,8.773261377428888
0.003,8.806964585479342
0.00302,8.840046207982335
0.00304,8.87250624493787
0.0030600000000000002,8.904344696345944
0.0030800000000000003,8.935561562206557
0.0031000000000000003,8.966156842519712
0.0031200000000000004,8.996130537285403
0.0031400000000000004,9.02550433577755
0.00316,9.054265357654751
0.00318,9.082410325101002
0.0032,9.1099392381163
0.00322,9.136852096700652
0.0032400000000000003,9.163148900854047
0.0032600000000000003,9.188829650576492
0.0032800000000000004,9.213894345867987
0.0033000000000000004,9.238504368607854
0.0033200000000000005,9.26268959652584
0.00334,9.286326637524843
0.00336,9.309415491604867
0.00338,9.331956158765907
0.0034000000000000002,9.353948639007964
0.0034200000000000003,9.375392932331037
0.0034400000000000003,9.396289038735134
0.0034600000000000004,9.416693553579986
0.0034800000000000005,9.43678838868435
0.0035,9.45639553197244
0.00352,9.475514983444251
0.00354,9.494146743099787
0.0035600000000000002,9.512290810939042
0.0035800000000000003,9.52994718696202
0.0036000000000000003,9.547115871168725
0.0036200000000000004,9.563796863559148
0.0036400000000000004,9.580317407713004
0.0036600000000000005,9.596460990711604
0.00368,9.612195651156489
0.0037,9.627521389047661
0.00372,9.64243820438512
0.0037400000000000003,9.656946097168861
0.0037600000000000003,9.671045067398888
0.0037800000000000004,9.684735115075206
0.0038000000000000004,9.698016240197804
0.0038200000000000005,9.71088844276669
0.0038400000000000005,9.723351722781862
0.00386,9.735406080243315
0.00388,9.74705151515106
0.0039000000000000003,9.758288027505087
0.003920000000000001,9.7691156173054
0.00394,9.779534284551998
0.00396,9.789713767587612
0.00398,9.80000189052873
0.004,9.809956756838492
0.00402,9.8195783665169
0.00404,9.828866719563953
0.00406,9.837821815979646
0.00408,9.846443655763983
0.0041,9.854732238916961
0.00412,9.862687565438584
0.0041400000000000005,9.870309635328853
0.0041600000000000005,9.877598448587761
0.0041800000000000006,9.884554005215318
0.004200000000000001,9.891176305211518
0.004220000000000001,9.89746534857636
0.004240000000000001,9.903421135309845
0.004260000000000001,9.90904366541197
0.00428,9.914332938882742
0.0043,9.919823566145912
0.00432,9.925375535027383
0.00434,9.930692601741852
0.00436,9.935774766289317
0.00438,9.940622028669775
0.0044,9.945234388883232
0.00442,9.949611846929685
0.00444,9.953754402809135
0.00446,9.957662056521583
0.0044800000000000005,9.961334808067022
0.0045000000000000005,9.964772657445462
0.004520000000000001,9.967975604656896
0.004540000000000001,9.970943649701331
0.004560000000000001,9.973676792578756
0.004580000000000001,9.976175033289179
0.004600000000000001,9.978438371832596
0.00462,9.980466808209014
0.00464,9.983084894499527
0.00466,9.985567026048065
0.00468,9.987908377326587
0.0047,9.990108948335095
0.00472,9.992168739073593
0.00474,9.994087749542075
0.00476,9.995865979740547
0.00478,9.997503429669004
0.0048000000000000004,9.999000099327448
0.0048200000000000005,10.000355988715878
0.0048400000000000006,10.001571097834294
0.004860000000000001,10.0026454266827
0.004880000000000001,10.003578975261092
0.004900000000000001,10.004371743569466
0.004920000000000001,10.00502373160783
0.004940000000000001,10.005534939376181
0.00496,10.006108980896249
0.00498,10.00695279241964
0.005,10.007722755784629
0.00502,10.008418870991209
0.00504,10.009041138039384
0.00506,10.009589556929159
0.00508,10.010064127660527
0.0051,10.010464850233495
0.00512,10.01079172464805
0.0051400000000000005,10.011044750904205
0.0051600000000000005,10.011223929001961
0.005180000000000001,10.011329258941307
0.005200000000000001,10.011360740722253
0.005220000000000001,10.011318374344793
0.005240000000000001,10.011202159808926
0.005260000000000001,10.011012097114653
0.005280000000000001,10.010748186261985
0.0053,10.010780619914566
0.00532,10.010932450276693
0.00534,10.011069492284491
0.00536,10.011191745937959
0.00538,10.0112992112371
0.0054,10.011391888181912
0.00542,10.011469776772397
0.00544,10.011532877008548
0.0054600000000000004,10.011581188890373
0.0054800000000000005,10.011614712417868
0.0055000000000000005,10.011633447591036
0.005520000000000001,10.011637394409872
0.005540000000000001,10.011626552874382
0.005560000000000001,10.011600922984565
0.005580000000000001,10.011560504740416
0.005600000000000001,10.011505298141937
0.005620000000000001,10.011435303189128
0.00564,10.011350519881994
0.00566,10.011250948220528
0.00568,10.011136588204733
0.0057,10.011007439834612
0.00572,10.010863503110162
0.00574,10.010704778031382
0.00576,10.01053126459827
0.00578,10.010342962810832
0.0058000000000000005,10.010139872669066
0.0058200000000000005,10.009921994172968
0.005840000000000001,10.009689327322542
0.005860000000000001,10.009441872117788
0.005880000000000001,10.009179628558707
0.005900000000000001,10.008902596645296
0.005920000000000001,10.008610776377553
0.005940000000000001,10.008304167755487
0.005960000000000001,10.00808347004556
0.00598,10.007981492447357
0.006,10.007879514849156
0.00602,10.007777537250956
0.00604,10.007675559652753
0.00606,10.007573582054551
0.00608,10.007471604456352
0.0061,10.00736962685815
0.0061200000000000004,10.007267649259948
0.0061400000000000005,10.007165671661747
0.0061600000000000005,10.007063694063545
0.006180000000000001,10.006961716465343
0.006200000000000001,10.006859738867142
0.006220000000000001,10.00675776126894
0.006240000000000001,10.00665578367074
0.006260000000000001,10.006553806072539
0.006280000000000001,10.006451828474336
0.006300000000000001,10.006349850876134
0.00632,10.006247873277934
0.00634,10.006145895679731
0.00636,10.00604391808153
0.00638,10.00594194048333
0.0064,10.005839962885128
0.00642,10.005737985286926
0.00644,10.005636007688727
0.0064600000000000005,10.005534030090525
0.0064800000000000005,10.005432052492324
0.006500000000000001,10.005330074894124
0.006520000000000001,10.00522809729592
0.006540000000000001,10.005126119697719
0.006560000000000001,10.005024142099519
0.006580000000000001,10.004922164501316
0.006600000000000001,10.004820186903114
0.006620000000000001,10.004718209304913
0.006640000000000001,10.004616231706713
0.00666,10.004514254108509
0.00668,10.004412276510312
0.0067,10.004310298912108
0.00672,10.004208321313907
0.00674,10.004106343715705
0.00676,10.004004366117503
0.0067800000000000004,10.003902388519302
0.0068000000000000005,10.0038004109211
0.0068200000000000005,10.0036984333229
0.006840000000000001,10.003596455724697
0.006860000000000001,10.003494478126497
0.006880000000000001,10.003392500528294
0.006900000000000001,10.003290522930094
0.006920000000000001,10.003188545331893
0.006940000000000001,10.003086567733694
0.006960000000000001,10.002984590135494
0.006980000000000001,10.002882612537288
0.007,10.002780634939086
0.00702,10.002678657340887
0.00704,10.002576679742686
