% Model,COMSOL_3D_CNN_Design_1_2_Phase_2.mph
% Version,COMSOL 6.3.0.290
% Date,"Oct 2 2025, 23:08"
% Table,Table 30 - 3D_Pipe_1_Outlet_Concentration_Surface_Average
% Time (s),"Molar concentration, c2 (mol/m^3)"
0,-4.6959634337960455E-129
0.1,-5.7015942173694265E-127
0.2,6.0930635445628775E-111
0.30000000000000004,-7.684703657339669E-99
0.4,-2.6897929208255823E-65
0.5,-5.0034428130856524E-61
0.6000000000000001,-4.729843788278667E-57
0.7000000000000001,-3.52536057320761E-53
0.8,-5.49736325014942E-50
0.9,4.2262693247727784E-36
1,9.613978464808556E-34
1.1,1.8899211026539542E-31
1.2000000000000002,2.7915681840093326E-29
1.3,2.9353528356264954E-27
1.4000000000000001,2.218604185402087E-25
1.5,1.2412112633565512E-23
1.6,5.294264509354336E-22
1.7000000000000002,1.9996481599661512E-20
1.8,5.74682454946744E-19
1.9000000000000001,1.2994779134543801E-17
2,2.374855779917835E-16
2.1,1.1325237348320012E-13
2.2,1.5650249917349446E-12
2.3000000000000003,1.8210999642393542E-11
2.4000000000000004,1.659190579591727E-10
2.5,1.1479316409071204E-9
2.6,6.6475118815936756E-9
2.7,3.394514820540535E-8
2.8000000000000003,1.5305748949004198E-7
2.9000000000000004,6.503638272620463E-7
3,2.4773013287820225E-6
3.1,8.427374590220742E-6
3.2,2.599306556843441E-5
3.3000000000000003,7.349581264201743E-5
3.4000000000000004,1.9211883359721563E-4
3.5,4.770189740940973E-4
3.6,0.0011020654492070944
3.7,0.0023791438994322203
3.8000000000000003,0.004823223149340945
3.9000000000000004,0.00922145537135261
4,0.016698414663029088
4.1000000000000005,0.028797182809433768
4.2,0.04719209468313655
4.3,0.07369654233920345
4.4,0.1099582976555616
4.5,0.1571421386748263
4.6000000000000005,0.21559927866671746
4.7,0.2845484390917117
4.800000000000001,0.362140831552172
4.9,0.44555595531320646
5,0.5313097837674808
5.1000000000000005,0.6156775190810654
5.2,0.6950385018017909
5.300000000000001,0.7664098846450256
5.4,0.8275601652990157
5.5,0.878414226074175
5.6000000000000005,0.9187865183621409
5.7,0.9494863203260236
5.800000000000001,0.971172375453725
5.9,0.9853082088621609
6,0.9940283186523744
6.1000000000000005,0.9980002663763581
6.2,0.9991137449699806
6.300000000000001,0.9985055664513967
6.4,0.9967079154282936
6.5,0.9947625452069081
6.6000000000000005,0.9929306431315152
6.7,0.9914433614219816
6.800000000000001,0.9904694658270686
6.9,0.9899031259261818
7,0.9897058750113884
7.1000000000000005,0.9897048048647957
7.2,0.9898424723990996
7.300000000000001,0.9900310417666268
7.4,0.9901867625508923
7.5,0.9903152648480253
7.6000000000000005,0.9903922809890401
7.7,0.9904297775383236
7.800000000000001,0.9904358275040649
7.9,0.9904239061362062
8,0.9904089161053338
8.1,0.9903921446898429
8.200000000000001,0.9903811252281751
8.3,0.9903762222466815
8.4,0.9903772542178151
8.5,0.9903833534829473
8.6,0.9903936216662536
8.700000000000001,0.9904078415197654
8.8,0.990426067466935
8.9,0.9904493707038846
9,0.9904785314185136
9.1,0.9905157263100461
9.200000000000001,0.9905623490931695
9.3,0.9906199846931623
9.4,0.9906915838702904
9.5,0.9907780745675195
9.600000000000001,0.9908812095643907
9.700000000000001,0.9910032488857954
9.8,0.9911444903555752
9.9,0.9913061633662258
10,0.991488702593979
10.100000000000001,0.9916915851746252
10.200000000000001,0.9919141973064285
10.3,0.9921540320653232
10.4,0.9924098485442708
10.5,0.9926782960350515
10.600000000000001,0.9929556226470099
10.700000000000001,0.993239683139571
10.8,0.9935250282845418
10.9,0.9938072205755273
11,0.9940832224103203
11.100000000000001,0.9943470135166
11.200000000000001,0.9945940073362138
11.3,0.9948211264817034
11.4,0.9950298286725868
11.5,0.9952171959345737
11.600000000000001,0.995382506336504
11.700000000000001,0.99552695013051
11.8,0.9956499443624528
11.9,0.9957516487111816
12,0.9958323365888678
12.100000000000001,0.9958941794797747
12.200000000000001,0.9959360940350396
12.3,0.9959621515812908
12.4,0.9959808435112506
12.5,0.9959870572194819
12.600000000000001,0.995986560162821
12.700000000000001,0.995982289060411
12.8,0.995971400782
12.9,0.995961306440213
13,0.9959507549227427
13.100000000000001,0.9959389071598258
13.200000000000001,0.9959321283010636
13.3,0.9959273400818577
13.4,0.9959255474983469
13.5,0.9959295659612573
13.600000000000001,0.995937790264514
13.700000000000001,0.995950583329361
13.8,0.9959682170103209
13.9,0.9959904697060193
14,0.9960181168964299
14.100000000000001,0.9960511204696957
14.200000000000001,0.9960893190840054
14.3,0.9961339871347298
14.4,0.9961845257210088
14.5,0.996241185992463
14.600000000000001,0.9963049317058357
14.700000000000001,0.9963752382193509
14.8,0.9964526900908626
14.9,0.9965378969574593
15,0.9966304182365838
15.100000000000001,0.9967307423690609
15.200000000000001,0.996838912536854
15.3,0.9969547899479956
15.4,0.997077448129897
15.5,0.9972072545660274
15.600000000000001,0.9973438484671614
15.700000000000001,0.9974850659399807
15.8,0.997632038543043
15.9,0.9977831566321448
16,0.9979361483472453
16.1,0.9980925138374732
16.2,0.9982486751836984
16.3,0.9984037441717684
16.400000000000002,0.9985590228377379
16.5,0.9987089598863296
16.6,0.9988552609436889
16.7,0.9989977947758629
16.8,0.9991315399419243
16.900000000000002,0.9992590304127481
17,0.9993787816156344
17.1,0.999487991408892
17.2,0.9995883831795473
17.3,0.9996799569275995
17.400000000000002,0.9997627126530491
17.5,0.9998366503558961
17.6,0.9999027364832318
17.7,0.9999605171124144
17.8,1.0000098399097066
17.900000000000002,1.0000507048751124
