4252.402,-36.145,off
4462.402,-7.861,off
14962.402,9873.162,off
25462.402,-7.861,off
25672.402,-7.861,off
25672.402,-106.856,off
25462.402,-106.856,off
14962.402,-14155.575,off
4462.402,-106.856,off
4252.402,-78.572,off
4252.402,-36.145,off
