% Model,COMSOL_3D_CNN_Design_1_2.mph
% Version,COMSOL 6.3.0.290
% Date,"Sep 30 2025, 14:46"
% Table,Table 26 - 3D_Pipe_3_Outlet_Concentration_Surface_Average
% Time (s),"Molar concentration, c2 (mol/m^3)"
17.900000000000002,0.8875014174904076
18,0.9060337626180118
18.1,0.9229899222463702
18.2,0.9385198078761161
18.3,0.9526431083183449
18.400000000000002,0.9655720594693056
18.5,0.9771821523491988
18.6,0.9874733869580272
18.7,0.9964457632957896
18.8,1.004099281362486
18.900000000000002,1.0104339411581162
19,1.0156133667573852
19.1,1.0206485318533804
19.200000000000003,1.0246894821238535
19.3,1.0277362175688063
19.400000000000002,1.0297887381882371
19.5,1.0308470439821473
19.6,1.0309111349505358
19.700000000000003,1.0302950377608722
19.8,1.0303867760365046
19.900000000000002,1.0299687320110784
20,1.029040905684595
