% Model,COMSOL_3D_Pipe_1.mph
% Version,COMSOL 6.3.0.290
% Date,"Sep 29 2025, 11:31"
% Table,Table 18 - 3D_Pipe_2_Outlet_Concentration_Surface_Average
% Time (s),"Molar concentration, c2 (mol/m^3)"
0.5700000000000001,5.905505730312437E-6
0.58,1.0082516180664036E-5
0.59,1.718730323429239E-5
0.6,3.102777410551234E-5
0.61,5.065332115925317E-5
0.62,7.949913194198837E-5
0.63,1.2101121488929996E-4
0.64,1.7264373286744392E-4
0.65,2.4949252481593526E-4
0.66,3.456984436371954E-4
0.67,4.684671209151951E-4
0.68,6.271828685669981E-4
0.6900000000000001,8.159665223030164E-4
0.7000000000000001,0.0010541438576692364
0.71,0.0013349640114613853
0.72,0.001664491150859249
0.73,0.0020524515678306938
0.74,0.0024929642471807497
0.75,0.0029967034994478284
0.76,0.0035603765598305574
0.77,0.004185728230267294
0.78,0.0048766181257890884
0.79,0.005630786056652604
0.8,0.0064448972712231704
0.81,0.007319836921117713
0.8200000000000001,0.008251991453564759
0.8300000000000001,0.009234217758350366
0.84,0.010270578774619826
0.85,0.011350020901483062
0.86,0.012474975975856397
0.87,0.013641084715307106
0.88,0.01483685696299598
0.89,0.0160686561302394
0.9,0.017328690203963677
0.91,0.018618299275669947
0.92,0.019932151850259438
0.93,0.021255232854573782
0.9400000000000001,0.02259565568398274
0.9500000000000001,0.02392985147378033
0.96,0.02526067526699115
0.97,0.026585687173803663
0.98,0.02788865748076301
0.99,0.029178157898557773
1,0.03043955848822552
1.01,0.03167384243311542
1.02,0.03287925397374138
1.03,0.03404234957370379
1.04,0.035170079713567726
1.05,0.036262444393333225
1.06,0.03731944361300024
1.07,0.03833815863801567
1.08,0.03931059409791454
1.09,0.040243438664468605
1.1,0.041136692337677666
1.11,0.04199035511754203
1.12,0.04279976267084403
1.1300000000000001,0.04356584683872394
1.1400000000000001,0.04428994117414216
1.1500000000000001,0.044972045677098636
1.16,0.04561448212739872
1.17,0.04622606290818925
1.18,0.04680017234290524
1.19,0.04733681043154666
1.2,0.047835977174113496
1.21,0.04831862437074906
1.22,0.048782810296350586
1.23,0.04922108883188485
1.24,0.0496334599773519
1.25,0.05002665306575573
1.26,0.050436003248442204
1.27,0.050836079474887115
1.28,0.05122688174509032
1.29,0.051608410059051917
1.3,0.05202039284809447
1.31,0.05246397982178635
1.32,0.05292192260959775
1.33,0.05339422121152877
1.34,0.05389042883366386
1.35,0.054484279689638246
1.36,0.05512462247590419
1.37,0.055811457192461576
1.3800000000000001,0.05654478383931049
1.3900000000000001,0.0573905738889279
1.4000000000000001,0.05835992765273981
1.41,0.05941826061584329
1.42,0.06056557277823835
1.43,0.06181173249010904
1.44,0.06328323349726712
1.45,0.06489512213929562
1.46,0.0666473984161945
1.47,0.06854006232796384
1.48,0.07065638164486243
1.49,0.07302379241227726
1.5,0.07558997668990339
1.51,0.07835493447774072
1.52,0.08132394967482151
1.53,0.08465338960394905
1.54,0.08824122302575622
1.55,0.09208744994024304
1.56,0.09619207034740937
1.57,0.1006246445425383
1.58,0.10542122518111596
1.59,0.1105296426564101
1.6,0.11594989696842059
1.61,0.1216819881171477
1.62,0.1278349504582906
1.6300000000000001,0.13434000907724433
1.6400000000000001,0.14119665802707623
1.6500000000000001,0.14840489730778636
1.6600000000000001,0.15598716460788564
1.67,0.1639601188795195
1.68,0.17230369526745468
1.69,0.18101789377169092
1.7,0.19010271439222823
1.71,0.19954285288437745
1.72,0.2093470645995442
1.73,0.21951600967071472
1.74,0.23004968809788873
1.75,0.24091494865198085
1.76,0.2520782089951659
1.77,0.2635748784985592
1.78,0.27540495716216074
1.79,0.2875684449859704
1.8,0.2999285146343391
1.81,0.31255463820191076
1.82,0.3254584821476344
1.83,0.3386400464715099
1.84,0.352029055502228
1.85,0.3655309111391351
1.86,0.37923569990548356
1.87,0.3931434218012737
1.8800000000000001,0.4072540768265056
1.8900000000000001,0.4213650082546993
1.9000000000000001,0.4355647433136196
1.9100000000000001,0.44987994973029355
1.92,0.46431062750471974
1.93,0.47878059995650035
1.94,0.4931553094052153
1.95,0.5075529307306186
1.96,0.5219734639327098
1.97,0.5364169090114891
1.98,0.5506871297923635
1.99,0.5648544041532477
2,0.5789545849235477
2.0100000000000002,0.5929876721032638
2.02,0.606867239283351
2.0300000000000002,0.6203933446645563
2.04,0.6337303387549762
2.05,0.6468782215546112
2.06,0.6598369930634618
2.07,0.6726066532815265
2.08,0.6851872022088071
2.09,0.6975786398453024
2.1,0.7097809661910133
2.11,0.7217384430498603
2.12,0.7333092408711086
2.13,0.7446428788734281
2.14,0.7557393570568192
2.15,0.7665986754212807
2.16,0.7772208339668137
2.17,0.7876058326934177
2.18,0.797753671601093
2.19,0.8076446478819964
2.2,0.8171141822184633
2.21,0.8263029665300802
2.22,0.8352110008168483
2.23,0.8438382850787675
2.24,0.8521848193158373
2.25,0.8602506035280579
2.2600000000000002,0.8680356377154295
2.27,0.8755399218779512
2.2800000000000002,0.8827686623478896
2.29,0.8897179774027271
2.3000000000000003,0.8963877213973791
2.31,0.9027778943318445
2.32,0.9088884962061249
2.33,0.9147195270202206
2.34,0.920270986774129
2.35,0.9255428754678523
2.36,0.930657617621382
2.37,0.9355480587172723
2.38,0.9401918381360393
2.39,0.9445889558776839
2.4,0.9487394119422056
2.41,0.9526432063296045
2.42,0.9563003390398807
2.43,0.9597108100730338
2.44,0.9630295666558594
2.45,0.9662144613035933
2.46,0.9692036019494706
2.47,0.9719969885934935
2.48,0.9745946212356613
2.49,0.9769964998759738
2.5,0.9792026245144303
2.5100000000000002,0.981212995151031
2.52,0.9831588702521218
2.5300000000000002,0.985059250115399
2.54,0.9868188661042391
2.5500000000000003,0.9884377182186407
2.56,0.9899158064586047
2.57,0.9912531308241306
2.58,0.9924496913152187
2.59,0.9935054879318687
2.6,0.9945037024528396
2.61,0.9955146778652041
2.62,0.9964324268862097
2.63,0.9972569495158564
2.64,0.9979882457541435
2.65,0.9986263156010722
2.66,0.9991711590566421
2.67,0.9996227761208526
2.68,1.0000240011365744
2.69,1.0004722350093063
2.7,1.0008650721114483
2.71,1.001202512443001
2.72,1.0014845560039636
2.73,1.0017112027943385
2.74,1.0018824528141228
2.75,1.0019983060633182
2.7600000000000002,1.0020726793140498
2.77,1.0022001187255338
2.7800000000000002,1.0022982036403587
2.79,1.002366934058525
2.8000000000000003,1.002406309980033
2.81,1.0024163314048826
2.82,1.0023969983330734
2.83,1.0023483107646054
2.84,1.0022702686994784
2.85,1.0022664406647297
2.86,1.0022572021919895
2.87,1.0022415463448147
2.88,1.0022194731232037
2.89,1.0021909825271567
2.9,1.0021560745566742
2.91,1.0021147492117568
2.92,1.0020670064924024
2.93,1.0020128463986133
2.94,1.0019522689303886
2.95,1.001885274087728
2.96,1.0018118618706322
2.97,1.0017320322791
2.98,1.0016457853131322
2.99,1.0015531209727289
3,1.0014540392578903
3.0100000000000002,1.0013811782703956
3.02,1.0013199193512947
3.0300000000000002,1.0012576614684743
3.04,1.0011944046219343
3.0500000000000003,1.0011301488116755
3.06,1.0010648940376965
3.0700000000000003,1.000998640299999
3.08,1.000931387598582
3.09,1.0008631359334452
3.1,1.0007938853045895
3.11,1.0007236357120146
3.12,1.00065238715572
3.13,1.0005801396357061
3.14,1.0005068931519734
3.15,1.000432647704521
3.16,1.0003574032933493
3.17,1.000293184489313
3.18,1.0002463679694766
3.19,1.0002019073904491
3.2,1.0001598027522303
3.21,1.00012005405482
3.22,1.0000826612982188
3.23,1.0000476244824255
3.24,1.0000149436074421
3.25,0.9999846186732665
3.2600000000000002,0.9999566496799005
3.27,0.9999310366273423
3.2800000000000002,0.9999077795155927
3.29,0.9998868783446522
3.3000000000000003,0.9998683331145205
3.31,0.9998521438251977
3.3200000000000003,0.9998383104766835
3.33,0.9998260805034219
3.34,0.9998115519113829
3.35,0.9997987640423771
3.36,0.9997877168964058
3.37,0.9997784104734674
3.38,0.9997708447735631
3.39,0.9997650197966916
3.4,0.9997609355428533
3.41,0.9997585920120492
3.42,0.9997579892042784
3.43,0.9997591271195412
3.44,0.9997620057578372
3.45,0.9997666251191668
3.46,0.9997729852035301
3.47,0.999781086010927
3.48,0.9997909275413572
3.49,0.999802509794821
3.5,0.9998066468318533
3.5100000000000002,0.9998099854250325
3.52,0.9998138316702812
3.5300000000000002,0.999818185567602
3.54,0.9998230471169938
3.5500000000000003,0.9998284163184555
3.56,0.9998342931719896
3.5700000000000003,0.999840677677593
3.58,0.9998475698352685
3.59,0.9998549696450147
3.6,0.9998628771068313
3.61,0.9998712922207192
3.62,0.9998802149866781
3.63,0.999889645404708
3.64,0.9998995834748083
3.65,0.9999100291969795
3.66,0.9999178833020946
3.67,0.9999235841279365
3.68,0.9999291684489836
3.69,0.9999346362652355
3.7,0.9999399875766922
3.71,0.9999452223833543
3.72,0.9999503406852205
3.73,0.9999553424822932
3.74,0.9999602277745694
3.75,0.999964996562051
3.7600000000000002,0.9999696488447369
3.77,0.9999741846226289
3.7800000000000002,0.9999786038957243
3.79,0.9999829066640258
3.8000000000000003,0.9999870929275322
3.81,0.9999911626862437
3.8200000000000003,0.9999948685299009
3.83,0.9999978403929851
3.84,1.0000005991016574
3.85,1.0000031446559159
3.86,1.0000054770557611
3.87,1.0000075963011936
3.88,1.0000095023922126
3.89,1.000011195328819
3.9,1.0000126751110114
3.91,1.0000139417387912
3.92,1.0000149952121586
3.93,1.0000158355311122
3.94,1.0000164626956527
3.95,1.0000168767057798
3.96,1.000017077561494
3.97,1.0000170652627953
3.98,1.0000168394285163
3.99,1.0000164970798642
4,1.000016154731213
4.01,1.000015812382561
4.0200000000000005,1.00001547003391
4.03,1.0000151276852582
4.04,1.0000147853366064
4.05,1.000014442987955
4.0600000000000005,1.0000141006393033
4.07,1.0000137582906514
4.08,1.0000134159420002
4.09,1.0000130735933488
4.1,1.0000127312446967
4.11,1.000012388896045
4.12,1.0000120465473934
4.13,1.0000117041987415
4.14,1.0000113618500905
4.15,1.0000110195014387
4.16,1.0000106771527875
4.17,1.0000103348041356
4.18,1.000009992455484
4.19,1.0000096501068325
4.2,1.0000093077581806
4.21,1.000008965409529
4.22,1.0000086230608771
4.23,1.0000082807122257
4.24,1.0000079383635738
4.25,1.0000075960149226
4.26,1.0000072536662712
4.2700000000000005,1.0000069113176198
4.28,1.0000065689689681
4.29,1.0000062266203158
4.3,1.0000058842716646
4.3100000000000005,1.000005656227563
4.32,1.0000055579413276
4.33,1.000005459655091
4.34,1.000005361368855
4.3500000000000005,1.000005263082619
4.36,1.0000051647963824
4.37,1.000005066510147
4.38,1.0000049682239107
4.39,1.0000048699376747
4.4,1.0000047716514389
4.41,1.0000046733652026
4.42,1.0000045750789668
4.43,1.0000044767927305
4.44,1.0000043785064945
4.45,1.0000042802202582
4.46,1.000004181934022
4.47,1.0000040836477861
4.48,1.0000039853615492
4.49,1.0000038870753138
4.5,1.0000037887890776
4.51,1.0000036905028418
4.5200000000000005,1.0000035922166057
4.53,1.0000034939303695
4.54,1.0000033956441334
4.55,1.0000032973578974
4.5600000000000005,1.0000031990716611
4.57,1.000003100785425
4.58,1.0000030024991893
4.59,1.0000029042129526
4.6000000000000005,1.0000028059267168
4.61,1.0000027076404805
4.62,1.0000026093542451
4.63,1.000002511068009
4.64,1.0000024127817726
4.65,1.0000023144955366
4.66,1.0000022162093003
4.67,1.0000021179230643
4.68,1.0000020196368284
4.69,1.0000019213505922
4.7,1.000001823064356
4.71,1.0000017247781203
4.72,1.0000016264918836
4.73,1.0000015282056478
4.74,1.0000014299194115
4.75,1.0000013316331757
4.76,1.0000012333469392
4.7700000000000005,1.0000011350607034
4.78,1.0000010367744672
4.79,1.0000009384882311
4.8,1.0000008402019944
4.8100000000000005,1.0000007809677953
4.82,1.0000007660652412
4.83,1.0000007511626883
4.84,1.0000007362601346
4.8500000000000005,1.0000007213575808
4.86,1.000000706455028
4.87,1.0000006915524735
4.88,1.0000006766499203
4.89,1.000000661747367
4.9,1.000000646844813
4.91,1.0000006319422594
4.92,1.0000006170397058
4.93,1.0000006021371521
4.94,1.000000587234599
4.95,1.000000572332045
4.96,1.0000005574294917
4.97,1.000000542526938
4.98,1.0000005276243844
4.99,1.000000512721831
5,1.0000004978192774
